Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,cafe,cafe_id,date,likeCnt,message,point,user_id
1571.0,1571.0,,어린왕자의다락방,19172468,2019.01.22.,0.0,,5,372789
1572.0,1572.0,,어린왕자의다락방,19172468,2017.12.03.,,,3,1169837
1573.0,1573.0,,어린왕자의다락방,19172468,2016.04.20.,,,1,783507
1574.0,1574.0,,어린왕자의다락방,19172468,2016.03.15.,,,3,771751
1575.0,1575.0,,이디야커피 제주성산점,1416182381,2019.08.15.,0.0,뭐 특별한거 바라고 이디야 가는건 아닌데 여긴 더 동네같은 마인드 그냥저냥 그래요.,1,994517
1576.0,1576.0,,탑플레이스PC카페 서귀포점,368403967,2019.07.29.,0.0,"중고딩들이 많이 가는 피시방.
그래선지 샷건충들이 매우 많음. 많이 들은 날은 게임하면서 샷건 소리만 세번 네번 듣기도 함.
당연히 정신나간 키보드들도 많고 사양 좋은 컴퓨터들 모여있는 라인에는 모든 키보드 상태가 심각했을 정도.
자리를 세번 옮겼는데 키보드 불량, 게임 강종, 키보드 불량, 마우스 불량 4단 콤보 맞고 그 뒤론 다신 안가던 피시방임.",1,944327
1577.0,1577.0,,제주커피집 심심,1283413444,2019.09.16.,0.0,깔끔,4,1084820
1578.0,1578.0,,제주커피집 심심,1283413444,2019.08.27.,0.0,진짜별로,1,1034315
1579.0,1579.0,,제주커피집 심심,1283413444,2019.06.26.,0.0,,5,843779
1580.0,1580.0,,제주커피집 심심,1283413444,2019.06.21.,0.0,,3,824261
1581.0,1581.0,,제주커피집 심심,1283413444,2019.01.12.,0.0,,5,360694
1582.0,1582.0,,이디야커피 제주연북로점,624877578,2019.06.08.,0.0,"테이크아웃하면 얼음포함 반만 나온다
",2,538109
1583.0,1583.0,,로치아,18484278,2018.12.27.,0.0,"아메 A.B 넘 맛있어요
어제 남편과 왔다가 오늘 언니와 형부랑 또 왔네요
사장님께서 직접 로스팅한 원두~
찹쌀와플도 바삭하니 맛나고요
다만 인테리어는 제 스타일은 아니고요 ㅎㅎ",5,341229
1584.0,1584.0,,로치아,18484278,2018.08.15.,0.0,핸드드립.최고,5,205467
1585.0,1585.0,,로치아,18484278,2015.11.29.,,분위기있는 다락방,0,469579
1586.0,1586.0,,로치아,18484278,2013.09.02.,,"블루베리컵빙수
블루베리요거트",0,353742
1587.0,1587.0,,로치아,18484278,2016.02.24.,,맛도 분위기도 가격도 정말 만족스러웠어요.공항가기 전에 들른 곳인데 중세 성 같은 분위기에 화장실까지 마음에 들었고 원두도 좋았어요. 다음에 제주도에 온다면 꼭 다시 올래요라고 와이프님께서 말씀하셨음,5,1501898
1588.0,1588.0,,스타벅스 제주성산DT점,414395112,2019.11.30.,0.0,여기 직원들 불친절 합니다..,1,1291637
1589.0,1589.0,,스타벅스 제주성산DT점,414395112,2019.11.20.,0.0,드라이브 쓰루존에 계신분 서비스인으로서 자질이 없네요 너무 불쾌해요..다신안감...,1,1262920
1590.0,1590.0,,스타벅스 제주성산DT점,414395112,2019.11.18.,0.0,2층이 좁은데 사람은 많아서 엄청 시끄러워요 자리확보가 우선되어야함,2,1256878
1591.0,1591.0,,스타벅스 제주성산DT점,414395112,2019.08.19.,0.0,,3,1009745
1592.0,1592.0,,스타벅스 제주성산DT점,414395112,2019.07.28.,0.0,화장실이 너무 없으나 뷰 진짜 좋음,5,941940
1593.0,1593.0,,스타벅스 제주성산DT점,414395112,2019.07.27.,0.0,나쁘지 않아요 ! 근데 자리는 정말 좁은 것 같아요.,5,939674
1594.0,1594.0,,스타벅스 제주성산DT점,414395112,2019.05.12.,0.0,"매장관리가
안되는것 같아요
2층은 개판이네여 
의자에 시럽 묻어 있고",1,552877
1595.0,1595.0,,스타벅스 제주성산DT점,414395112,2019.05.03.,0.0,찾는 사람에 비해 좌석이 부족한 점이 아쉽다.,3,534815
1596.0,1596.0,,스타벅스 제주성산DT점,414395112,2019.04.24.,1.0,임시휴업중 공사하고있어요 확인하고 가세요,3,517333
1597.0,1597.0,,스타벅스 제주성산DT점,414395112,2019.04.18.,0.0,경치가 좋음,5,505757
1598.0,1598.0,,스타벅스 제주성산DT점,414395112,2019.03.11.,1.0,맛 평범 경치 좋음,3,441805
1599.0,1599.0,,스타벅스 제주성산DT점,414395112,2019.02.26.,0.0,최고,5,418760
1600.0,1600.0,,스타벅스 제주성산DT점,414395112,2019.01.26.,0.0,,5,377450
1601.0,1601.0,,스타벅스 제주성산DT점,414395112,2019.01.20.,0.0,"별로입니다
주문받으시는분 불칠절하고
재확인과정 또 말한다고 무안주더니
주문도 다르게 나오네요",1,371335
1602.0,1602.0,,스타벅스 제주성산DT점,414395112,2019.01.17.,0.0,경치 좋으나 일출은 안보이니 참고하세용~,4,367186
1603.0,1603.0,,스타벅스 제주성산DT점,414395112,2018.12.24.,0.0,Nice view of Seongsan Ilchulbong! *Jeju Cafe Latte,4,337433
1604.0,1604.0,,스타벅스 제주성산DT점,414395112,2018.12.10.,0.0,경치 분위기 good,4,322761
1605.0,1605.0,,스타벅스 제주성산DT점,414395112,2018.11.15.,0.0,,5,297197
1606.0,1606.0,,스타벅스 제주성산DT점,414395112,2018.08.11.,0.0,,5,200365
1607.0,1607.0,,스타벅스 제주성산DT점,414395112,2017.11.02.,0.0,굿뜨,5,21292
1608.0,1608.0,,스타벅스 제주성산DT점,414395112,2017.10.29.,0.0,시간여유를갖고 오래오래 성산일출봉과 커피 즐겼어요,4,20262
1609.0,1609.0,,스타벅스 제주성산DT점,414395112,2017.05.01.,0.0,대박좋다구,5,695014
1610.0,1610.0,,스타벅스 제주성산DT점,414395112,2018.08.09.,,"아니 제주도까지와서 스벅을왜감..
이해가1도안됨..",1,1248067
1611.0,1611.0,,스타벅스 제주성산DT점,414395112,2018.01.12.,,,4,958402
1612.0,1612.0,,스타벅스 제주성산DT점,414395112,2017.10.02.,,경치는 완전 좋은데 커피맛은 별루에요.,1,957950
1613.0,1613.0,,스타벅스 제주성산DT점,414395112,2017.08.14.,,,4,903365
1614.0,1614.0,,카페 로하,243597442,2019.11.26.,0.0,한라봉스무디 맛있어서 놀람 포토존에서 인생샷 남길수있어서 좋은듯요,5,1201879
1615.0,1615.0,,카페 로하,243597442,2019.10.18.,0.0,내부도 이쁘고 건물안쪽에 정원도 이뻐요 ㅎ  날씨좋은날 애들이랑 같이 사진찍기 좋은 곳이네요~,5,1168831
1616.0,1616.0,,카페 로하,243597442,2019.10.15.,0.0,주차장이 넓어요 ^^,5,1128180
1617.0,1617.0,,카페 로하,243597442,2019.09.27.,1.0,분위기짱좋구 내부도 넓어서좋아요 음료도다맛있어요ㅠㅠ나만갈거야,5,1111743
1618.0,1618.0,,학고재,9569142,2019.04.05.,,,5,1266829
1619.0,1619.0,,학고재,9569142,2016.03.31.,,"비가 보슬보슬 내리는 저녁, 지인과 개인사 나누며 해물파전에 막걸리 마셨다,.오늘같은날 찾고싶은 주막! 학고재...",4,255578
1620.0,1620.0,,브와두스베이커리카페 서귀점,243076064,2019.11.18.,0.0,"맛은 보통입니다
직원분들 친절하셨어요",3,1258301
1621.0,1621.0,,브와두스베이커리카페 서귀점,243076064,2019.11.13.,0.0,"불로거들을 너무 많이 채용하셨네요.
글들이....
아예 직접 쓰시던가 하시지...
너무 표나게 하면 안되지요. 글츄?",1,1244018
1622.0,1622.0,,브와두스베이커리카페 서귀점,243076064,2019.10.12.,0.0,"커피 별점 1.5

호텔에 4박을 머물며 B타입 빈 (산도가 높고 바디감이 적은 타입)으로 아이스 아메리카노를 3번 사 먹었다 (다른 옵션이 없는 줄 알고...). 콩을 직접 로스팅 한다고 했으나 로스팅이 다소 짙은
느낌이다. 기름기가 많고 산미를 잘 살리지 못한다. 게다가 미분이 많아 커피가 씁슬하다. 추출시 너무 강하게 탬핑을 했거나 콩을 너무 곱게 그라인딩을 하는 것 같다. 혹시 호텔에 머무는 사람 중 차가 있다면 근처 유동 커피에 가는 것을 추천한다 (차로 3-4분). 다만 타르트는 나쁘지 않다.",2,1153121
1623.0,1623.0,,브와두스베이커리카페 서귀점,243076064,2019.07.15.,0.0,"빵들 다 무난하고 맛있어요:)
갔을때 매장에 사람이 없어서 조용히 쉬다가기 좋았어요:)",4,904054
1624.0,1624.0,,브와두스베이커리카페 서귀점,243076064,2019.05.29.,0.0,"아이디어 좋은 타르트는 흥미로웠으나
케이크는 언제 만들었는지 시트가 말라있었어요.
다른 재료의 좋은 비율을 확 깨버리네요.
아쉽습니다.",2,691428
1625.0,1625.0,,브와두스베이커리카페 서귀점,243076064,2019.05.17.,0.0,"생각보다 커피 괜찮네요! 어제 본 다른 카페를 찾으러 나가다가 비가와서 그냥 보이는 곳에 반신반의하고 왔는데, 다행이에요 :) ",5,562484
1626.0,1626.0,,브와두스베이커리카페 서귀점,243076064,2019.05.04.,0.0,타르트는 둘째치고 크로와상부터가 제가 먹었던 것들 중 탑급인데요...? 제주도에 이런 베이커리 프랜차이즈가 있다니 부러워요,5,537247
1627.0,1627.0,,브와두스베이커리카페 서귀점,243076064,2019.03.31.,0.0,"서울의 맛있었던 빵집과 비슷한 수준입니다.
주로 타르트가 맛있고, 크림치즈 베이스의 빵들이 많네요..
와이프가 좋아하더군요. ",4,474982
1628.0,1628.0,,브와두스베이커리카페 서귀점,243076064,2018.11.24.,,,4,63720
1629.0,1629.0,,브와두스베이커리카페 서귀점,243076064,2017.08.09.,,,3,776797
1630.0,1630.0,,브와두스베이커리카페 서귀점,243076064,2017.08.03.,,,5,300106
1631.0,1631.0,,브와두스베이커리카페 서귀점,243076064,2018.01.11.,,케익 구매했는데...대박 맛있어요. 완전 사르륵 녹아내려요...>_< 너무 맛있어서... 그날 한판 모두 다 먹어버렸네요...ㅋㅋㅋ 이제 케익은 여기에서 구매 해야겠어요!!! 서귀포에 케익 맛있는 곳이 생겨서 너무 기쁘네요^^,5,1872926
1632.0,1632.0,,숨비나리카페,26892272,2019.11.18.,0.0,"불친절하고 카페 청소를 너무 안해서 엄청지저분해요
바로 옆에 식당에서 비린내가 엄청 납니다
고양이있고 뷰가 좋다고 해서 간건데 딱 그거뿐입니다
",1,1258291
1633.0,1633.0,,숨비나리카페,26892272,2019.01.12.,0.0,,5,753274
1634.0,1634.0,,숨비나리카페,26892272,2017.12.15.,0.0,뷰가정말좋아요 다락도아늑하고 음료도좋아요,5,39433
1635.0,1635.0,,숨비나리카페,26892272,2019.01.12.,,고양이 너무 귀엽고 분위기 진짜 좋았어요! 음료도 너무 맛있게 먹고 힐링했습니다:),5,1243640
1636.0,1636.0,,숨비나리카페,26892272,2017.08.23.,,,3,1010536
1637.0,1637.0,,숨비나리카페,26892272,2016.10.12.,,,2,231555
1638.0,1638.0,,숨비나리카페,26892272,2016.10.03.,,,1,947872
1639.0,1639.0,,숨비나리카페,26892272,2016.07.13.,,,5,944626
1640.0,1640.0,,숨비나리카페,26892272,2018.02.13.,,,2,1886940
1641.0,1641.0,,숨비나리카페,26892272,2017.04.25.,,경치좋은 카페에서 커피한잔의 여유~! 모두가 꿈꾸는 그런 장면 아닌가요?ㅎㅎ 기분좋은 사람들과 함께여서 더욱 행복한 시간이었어요~ 운치있는 곳에서 여유있는 시간 보내고 싶다면 숨비나리카페 찾아와보세요~ㅎㅎ,5,1760321
1642.0,1642.0,,숨비나리카페,26892272,2017.01.25.,,커피콩빵과 따뜻한 아메리카노를 들고 2층으로 올라가니 경치가 와~ 날씨좋은날 경치가 정말 좋네요. 조용하고 경치좋아서 서귀포 내려갈땐 꼭 이쪽 길로 지나가며 들리곤 한답니다~,5,1710690
1643.0,1643.0,,숨비나리카페,26892272,2016.08.10.,,오픈10시라고해놓고 10시반에갔는데 사장님이 안계시네요.브런치카페면 오픈시간은 지켜야하는거아닌가요?아침에 헛걸음하고갑니다.,1,1612140
1644.0,1644.0,,숨비나리카페,26892272,2016.05.12.,,브런치 괜찮은 카페 발견 ! 경치도 좋고.....여름에 시원하게 앉아 빙수 먹어도 좋을 곳이네요....굿 !!!,5,1552910
1645.0,1645.0,,숨비나리카페,26892272,2015.08.27.,,가보시면 왜? GOOD인지 아실겁니다. GOOD!!FOOD!!!대박나세요!,5,1394956
1646.0,1646.0,,코지코너,606287042,2019.10.29.,1.0,,5,1205452
1647.0,1647.0,,에코랜드 라벤다앤그린티로즈가든역,21353784,2018.02.05.,,,3,1138483
1648.0,1648.0,,에코랜드 라벤다앤그린티로즈가든역,21353784,2017.09.30.,,,3,788182
1649.0,1649.0,,탐앤탐스 제주삼화지구점,24454786,2018.07.17.,0.0,,5,175283
1650.0,1650.0,,탐앤탐스 제주삼화지구점,24454786,2017.03.18.,0.0,,2,779010
1651.0,1651.0,,탐앤탐스 제주삼화지구점,24454786,2016.11.30.,,,1,1025541
1652.0,1652.0,,탐앤탐스 제주삼화지구점,24454786,2016.08.06.,,,3,251590
1653.0,1653.0,,디저트39 제주연동점,1926802850,2018.03.10.,0.0,,4,83909
1654.0,1654.0,,디저트39 제주연동점,1926802850,2018.01.25.,0.0,따뜻한 밤라떼 짱맛있어요 친구는 마끼야또 시켰는데 내꺼가 맛있대요 여러분 밤라떼 드세요 꼭드세요 당근케익6300원 화장실은 나가서 다른건물로 가야해서 그것만 불편,5,57510
1655.0,1655.0,,디저트39 제주연동점,1926802850,2017.11.25.,0.0,,4,741669
1656.0,1656.0,,디저트39 제주연동점,1926802850,2017.05.15.,,전세계  디저트를 제주에서 굿.,5,1110504
1657.0,1657.0,,송당나무카페,180233234,2019.09.18.,0.0,"관리 안된 화분들 너무 많아요 ㅠㅠ 웃자란 묘종 가격도 비싸고 .. 고양이 보고 싶었는데 고양이도 없었고, 비싼 티라미스 화분준다고 해서 사먹었는데 물꽂이 며칠 안된 핑크스타? 심어줘서 금방 시들시들 죽네요.. 산책하는 곳도 관리가 안됐어요",1,1090685
1658.0,1658.0,,송당나무카페,180233234,2019.09.10.,0.0,예쁘장한 풍경에 그렇지못한 맛과 가격,2,1069578
1659.0,1659.0,,송당나무카페,180233234,2019.08.31.,0.0,"장소가 생각보다 협소하고 커피도 비싼 편.
다시오고 싶지 않네요",1,1046384
1660.0,1660.0,,송당나무카페,180233234,2019.08.26.,0.0,비오는 날 운치있고 좋았어요:),5,1031626
1661.0,1661.0,,송당나무카페,180233234,2019.05.21.,0.0,"비오는날 갔는데 매우 조용하고 클래식이 나오고 식물들과 고양이가 있어서 힐링하는 기분이 듭니다!
차가 없다면 대중교통으로는 가기 힘들 것 같습니다.",5,569550
1662.0,1662.0,,송당나무카페,180233234,2019.03.31.,0.0,"꽃을 보며 힐링하는 공간입니다 
아기자기한 야외 정원은 요즘 제주 노키즈 존이 많아 서운할 때 아이들이 뛰어놀기 좋은 잔디밭도 있어요. 여러가지 꽃들이 숨어있는 정원에서는 꽃들이 다양하게 섞여있어서 무슨 꽃인지 찾는 재미도 있네요. 
사람 잘 따르는 고양이를 아이들이 너무 좋아해서 고양이보러 가자고 하네요. 꽃 속에 잠 든 고양이는 이 집의 트레이드 마크입니다. 
꽃 속에 둘러쌓인 분위기에서 멋진 차 한 잔 할 수 있는 특별한 공간입니다. ",5,475711
1663.0,1663.0,,송당나무카페,180233234,2019.03.09.,0.0,주인이 너무 불친절합니다. 카피 맛을 잡칠 정도입니다. 절대 방문하지 말아주세요 ^^,1,438108
1664.0,1664.0,,송당나무카페,180233234,2019.01.26.,0.0,가드닝카페,4,1037648
1665.0,1665.0,,송당나무카페,180233234,2019.01.19.,0.0,"겨울인데 화사한 꽃들이 아름다운 정원까페네요.
송당리에서 늦은 아침을 먹고 골목을 따라가다 우연히 만난 에쁜 곳입니다.
다음에 가족과 함께 오고프네요. 친질라 고양이 3마리가 사람을 반겨줍니다.",5,369301
1666.0,1666.0,,송당나무카페,180233234,2018.10.14.,0.0,"멀리서보면 예쁜 카페지만 가까이 보면 관리 안되어 죽은 꽃들 천지, 꼬리가 다친 채 있는 고양이, 바깥에 개천까지 내려가있는 고양이와 묶여있는 강아지... 있는 내내 마음이 안좋았습니다..",2,264590
1667.0,1667.0,,송당나무카페,180233234,2018.09.27.,0.0,커피는 괜찮은데 들어와 주문하려고해도 사장님이 쳐다도 안보고 전혀 친절하지 않네요~ 화분들 때문에 앉을자리도 매우 협소 합니다~ 재방문 의사 0,1,246441
1668.0,1668.0,,송당나무카페,180233234,2018.09.19.,0.0,고양이가 있으면 무조건 좋은 곳 아닙니까?,5,238248
1669.0,1669.0,,송당나무카페,180233234,2018.09.16.,0.0,,5,699299
1670.0,1670.0,,송당나무카페,180233234,2018.03.09.,0.0,"분위기 짱! 
직접 만든 차도 너무 맛있음",5,83662
1671.0,1671.0,,송당나무카페,180233234,2018.02.03.,0.0,아담하고 너무 맛난 티라미스 그리고 고양이,5,62325
1672.0,1672.0,,송당나무카페,180233234,2018.01.04.,0.0,"온통 꽃과 식물. 
볕이 잘드는 통유리에, 높은 천장. 
고양이가 있었고 사람들이 드문 드문. 
오픈 초기에 갔었는데, 요샌 사람이 많아지지 않았을까?
",5,48316
1673.0,1673.0,,송당나무카페,180233234,2019.03.31.,,"향기에 젖어들고 멍 때릴수 있는 공간이였습니다.
바쁘신데 봄에어울리는 식물 추천도 감사드립니다 
집안에 봄향이 가득합니다 ^^",5,1266663
1674.0,1674.0,,송당나무카페,180233234,2019.03.09.,,주인이 너무 불친절해서 기분을 망칠 정도임. 절대 비추천입니다.,1,1198389
1675.0,1675.0,,송당나무카페,180233234,2018.06.30.,,,4,1063883
1676.0,1676.0,,송당나무카페,180233234,2017.10.03.,,벌레때문에 별하나뺌,4,1154229
1677.0,1677.0,,송당나무카페,180233234,2019.01.16.,,비오는 날 간게 첫번째  상견례 후 두번째  그리고 또 비온날 한 세번 갔는데 가득한 식물들 속에서 차도 마시고 좋아요,5,2031313
1678.0,1678.0,,송당나무카페,180233234,2018.04.24.,,친절함.일에 대한 열정,5,1915553
1679.0,1679.0,,바다카페,2136787903,2019.01.26.,0.0,,5,377958
1680.0,1680.0,,바다카페,2136787903,2018.08.03.,0.0,,5,191587
1681.0,1681.0,,카페콩03,16579690,2018.05.18.,,,2,1237221
1682.0,1682.0,,카페콩03,16579690,2013.08.08.,,조아여,0,86941
1683.0,1683.0,,카페콩03,16579690,2013.05.08.,,라떼 쵝옹~♥,0,226961
1684.0,1684.0,,란미제니리카페,823049364,2018.04.17.,,,5,1173900
1685.0,1685.0,,꽁떼네도르,937776711,2019.08.25.,0.0,미국식 조식 좋아하시는 분들이라면 완전 좋아할 맛  음식은 물론이고 합리적인 가격에 너무 맛있게 잘 먹었어요! 강아지도 귀엽고 영업하시는 분들 모두 너무 친절하셔서 기분까지 좋아지는 곳입니당 !,5,1025877
1686.0,1686.0,,꽁떼네도르,937776711,2019.07.03.,0.0,샌드위치 꼭드세요 또먹고싶네요... 직원분들도 친절하시구 분위기도좋아요. 다만...! 에이드는 좀 별로였어요,5,869439
1687.0,1687.0,,꽁떼네도르,937776711,2019.05.18.,0.0,분위기는 너무 좋아요. 커피도 맛있구요. 다만 파스타가 이해하기 힘든맛이네요. 명란크림파스타 먹었는데 못먹겠더라구요.,2,565510
1688.0,1688.0,,꽁떼네도르,937776711,2019.05.17.,0.0,한적한 장소에 예쁜 인테리어의 까페. 밀크티랑 연유라떼 먹었는데 정말 맛있습니다. 다음엔 브런치 먹으러 와야겠네요~,5,562123
1689.0,1689.0,,꽁떼네도르,937776711,2019.02.12.,0.0,,5,400034
1690.0,1690.0,,꽁떼네도르,937776711,2018.12.27.,0.0,"생면 파스타와 샌드위치를 파는 곳.
바질 페스토 파스타를 맛있게 먹었다. 양이 꽤 많은 편. 
메뉴 선택에 샐러드단품나 다른 브런치 옵션이 있었음 좋겠다. ",4,340863
1691.0,1691.0,,꽁떼네도르,937776711,2018.09.17.,0.0,무조건 드세요!!!!,5,236980
1692.0,1692.0,,꽁떼네도르,937776711,2018.08.31.,0.0,,5,220424
1693.0,1693.0,,꽁떼네도르,937776711,2018.04.09.,1.0,40평생 먹어본 파스타중 최고!! 바질페스토 파스타 너무 맛있게 잘 먹었어요^^,5,100449
1694.0,1694.0,,꽁떼네도르,937776711,2018.04.01.,,,5,1175828
1695.0,1695.0,,카페닐스,26885645,2019.11.28.,0.0,"친절한 사장님과 맛있는 커피.
카페의 모든 부분에서 손님에 대한 배려가 느껴지는 곳.
차 주전자 뚜껑을 고정시킨 실과 사람 수에 맞게 한 잔 더 주시는 여분의 찻잔. 화장실 안의 유자향 방향제, 비치돼 있는 위생패드와 핸드크림.
아직 간판이 안 나와서 찾기가 조금 힘들었지만 최고였습니다.",5,1285945
1696.0,1696.0,,카페닐스,26885645,2019.09.22.,0.0,커피추천도 친절히 알려주시고 커피도 너무 맛있었어요!,5,1100232
1697.0,1697.0,,카페닐스,26885645,2019.03.06.,0.0,"조용함. 자리에 따라 의자는 좀 불편할 수도? 
음악 선곡 진심 감탄. 책 센스 취향저격
여자 사장분 목소리 차분한데 조곤조곤 읖조리며 노래하는 느낌. 선이 아름다우심
이곳 분위기에 반해 매번 방문함

차도 맛있고 커피도 괜춘함! ",5,433741
1698.0,1698.0,,카페닐스,26885645,2018.11.11.,1.0,"겉보기엔 폐허지면 안으로 들어서면 신세계, 그저그런 커피맛이지만 조용하고 아늑하다.",4,293157
1699.0,1699.0,,카페닐스,26885645,2018.11.06.,0.0,커피는 보통이구요. 사장님도 가게도 매우 조용합니다.,3,286258
1700.0,1700.0,,카페닐스,26885645,2017.12.24.,0.0,"사장님 내외분의 친절함!!
맛있는 커피!!",5,43247
1701.0,1701.0,,카페닐스,26885645,2018.07.01.,,예쁜 카페 . 취저 .,4,374872
1702.0,1702.0,,페어리제주,161861462,2019.10.10.,1.0,"날씨 좋은날도 흐린날도 너무 이쁘고 친절한 카페예요~
동네라 언제나 자주가도 좋아요^^",5,1149338
1703.0,1703.0,,페어리제주,161861462,2019.09.06.,1.0,,5,1059553
1704.0,1704.0,,페어리제주,161861462,2019.08.30.,1.0,"평일 금요일날 방문햇는데 여유롭게 시원하고 만족스러운 휴식을 즐기고가요.
커피보다는 갈아나오는 에이드를 추천해요
",5,1043283
1705.0,1705.0,,페어리제주,161861462,2019.06.14.,1.0,"너~~무 예뻐요.
카페 전체가 요정이 사는 스튜디오같아요.
디저트 음료 다 맛있어요.
다음에 또 오고싶은 곳이네요.",5,801505
1706.0,1706.0,,페어리제주,161861462,2019.04.29.,1.0,"한라산갔다가 꽉 차서 들른 카페였습니다.
라떼도 맛있고 뷰도 다른곳 못지않게 좋았습니다
바다구경하며 마시는 커피맛이 달달했습니다
근처가면 다시 방문할거같아요
억지로는 찾아갈거같진않지만 ㅋ",4,526815
1707.0,1707.0,,교래뜰펜션앤카페,24393052,2015.05.23.,,삼나무 숲과 야생화가 어우러진 내집 같이 편안한 펜션과 카페. 제주 토박이 부부가 운영하는 정갈하고 정이 넘치는 집. 꼬~옥 들러보셔요^^,5,1338760
1708.0,1708.0,,고스란히,26604033,2019.08.22.,0.0,"한 번 로스팅이 잘못된 거 같은 원두를 샀던 적이 있지만, 그거 말고는 라떼가 아주 맛있고 좋은 카페예요.",4,1017730
1709.0,1709.0,,고스란히,26604033,2017.12.14.,0.0,"스몰라떼. 비엔나커피
고스란히",5,38942
1710.0,1710.0,,왓더플라워,1669901791,2019.08.11.,1.0,아득하고 예뻐요 저만 알고싶어서 별1개 올리고 싶어요ㅠㅠㅠㅠ 친절하고 카페메뉴도 너무 퀄리티 있고 맛있어요!! 제주도 오면 또 올께요:) 근데 2층 식물 다 죽어가던데요ㅠㅠ 안쓰러웠어용 ㅠㅠㅠ(지나가는 원예과 학생) /*사진도용시 고소 합니다^^*,5,982453
1711.0,1711.0,,왓더플라워,1669901791,2019.04.29.,1.0,감성저격 아늑한 카페 추천,5,526889
1712.0,1712.0,,피델리오,19056119,2019.10.21.,0.0,한라대 지존 버블티 맛집은 여기에여 진짜 맛있어요 ㅠㅠㅠㅠㅠㅠㅠㅠ,5,1176439
1713.0,1713.0,,피델리오,19056119,2018.05.07.,0.0,버블티 최고,5,119986
1714.0,1714.0,,피델리오,19056119,2015.01.08.,,"여기 오레오버블티 진짜 존맛임
이거 먹을려고 아라동에서 와요.",5,1255582
1715.0,1715.0,,피델리오,19056119,2010.03.31.,,큰 특이점은 없는거 같아요.. 라떼도 맛있네요 ㅎㅎ,4,128616
1716.0,1716.0,,브루마블,1927773763,2019.11.17.,0.0,이거 먹으려 제주도로 이사 왔다,5,1254672
1717.0,1717.0,,브루마블,1927773763,2019.10.13.,0.0,,5,1156628
1718.0,1718.0,,브루마블,1927773763,2019.09.14.,0.0,"정말 맛이 있답니다. 그리구 한옥과 식물의 만남. 
근처 에어비앤비 숙소에서 묵었다가
아침 산책하며 들렀어요. 
가격이 좀 세지만 그래도 아무도 없는 곳에서 책읽고 놀면 참 좋겠다는 생각이 들었어요. ",4,1079949
1719.0,1719.0,,브루마블,1927773763,2019.09.04.,0.0,공간이 주는 느낌이 참 좋아요.,5,1056622
1720.0,1720.0,,브루마블,1927773763,2019.04.21.,0.0,마감할때 갔음에도 불구하고 맛있는 라떼 만들어주셔서 감사합니다. 제주에서 먹은커피중에 최고입니다 :),5,456685
1721.0,1721.0,,브루마블,1927773763,2019.04.20.,0.0,"가격이 사악하지만 커피는
맛있어요!",4,510236
1722.0,1722.0,,브루마블,1927773763,2019.01.22.,0.0,"라떼(8온즈)와 콘파냐 마셨는데, 산미 강한 원두를 쓰시는 지 신 맛 좋아하는 내 취향에 너무너무 딱 맞아 정말 맛있게 마심. 커피 냄새도 좋고, 인테리어 예쁘고, 내부는 따뜻했고(감기 기운 있었음ㅋㅎ), 노래 볼륨 적당하게 조용하고......

카페 바로 근처 농협과 폐교 사이에서 붕어빵 파는데.. 와 붕어빵 진짜 심각하게 맛있으니까 인 당 하나씩 사서. 브루마블 간 다음 따뜻한데 진한 커피 주문하시고 꼭 같이 드셔보세요. 꼭이요.",5,372814
1723.0,1723.0,,브루마블,1927773763,2018.11.12.,0.0,따뜻한 라떼 한 모금 마시고.. 와~ 이게 무슨 향이지 했다. 한 번 마셔봐야 안다. 홍차양갱은 홍차맛은 안 난다.,5,294625
1724.0,1724.0,,브루마블,1927773763,2018.10.08.,0.0,말차양갱 맛있음 다리펴고 앉을수 있는곳,5,671365
1725.0,1725.0,,브루마블,1927773763,2018.09.28.,0.0,아가들이랑 와도 너무 좋은 곳. 친절해요.,5,695409
1726.0,1726.0,,브루마블,1927773763,2018.01.12.,1.0,팔로우 더 팔로우 브루어스' 레이블 중 한 매장인 곳이라 적지않게 기대감을 가지고 방문했다. 날씨 탓에 혹여나 임시휴무를 가지면 어떡하나하고 조마조마하며 방문했는데 바리스타분이 안에 계시는 것을 보고 얼마나 반가웠던지 모르겠다. 커피는 블랙커피 B 블렌딩을 주문하였다. 쓴 향보단 산미를 베이스로한 밸런스를 잡은 'B 블렌딩'을 주문하였다. 평소 믿고 마시던 노스터님의 커피인지라 역시나 하였지만 전하고자하는 바가 추출까지 잘 이어졌다고 느꼈다. 산미를 베이스로 한 블렌딩은 에스프레소 베레이션 메뉴에서 자칫 잘못하면 짠맛까지 동반하는 경우가 있을 수 있는데 그렇지 않고 산미가 아주 잔잔하게 스쳐지나가고 곧 이어 기분 좋은 단맛까지 쫓아왔다. 다른 메뉴를 더 마셔보고 싶은데 지금 입에 멤도는 애프터가 좋아서 고민이될 정도다. 이 곳 적어도 제주 서쪽동네에 왔는데 방문하지 않는다면 바보라고 놀려줄만큼 추천하고 싶다. 이 집 커피 잘합니다.,5,51682
1727.0,1727.0,,브루마블,1927773763,2017.04.30.,0.0,일단 커피가 맛있다. 인스타스타들이 넘 많이 온다,3,647601
