Unnamed: 0,cafe_id,cafe,user_id,message,point,likeCnt,date
148,26867476,카페델문도,1086869,"북적북적 -1
아메리카노 6.5 실화? ㅠㅠ -1",3,0.0,2019.09.17.
149,26867476,카페델문도,1071939,아메리카노 하나에 6500원. 일회용컵도 딴딴한 종이컵이 아닌 조금만 시간 지나면 흐물흐물해지는 용기.  뭐때문에 이렇게 비싼지요. ,2,0.0,2019.09.11.
150,26867476,카페델문도,1062434,"북적거리는 카페 싫다면 비추..
그러나 뷰는 별4개!!
집사람 녹차라떼 가져왔는데.. 
얼음 인심은 후함...ㅋ.. 몇번 빨면 얼음만 남음...ㅋㅋ",3,0.0,2019.09.07.
151,26867476,카페델문도,1060869,,4,2.0,2019.09.06.
152,26867476,카페델문도,1056776,"풍경은.좋지만
커피맛은 그냥 쏘쏘",3,0.0,2019.09.04.
153,26867476,카페델문도,1043584,좀 비싸긴 한데 뷰가 참 좋고 커피랑 당근케이크가 맛있네요,4,2.0,2019.08.30.
154,26867476,카페델문도,1021102,"뷰는 아주 좋습니다 
하지만.. 너무 비쌉니다 ㅜ ㅠ 마늘빵 맛있어요 
아 참새가 많아요 ",3,2.0,2019.08.23.
155,26867476,카페델문도,985072,늦게까지 하는 점이 좋아요. 자리도다양하고 진저레몬티 맛나요. 위치를 잘 잡은 카페에요. 바다를 여러면에서 감상할 수 있어요. 날씨가 안좋을때 대피하기 좋은 곳!,4,1.0,2019.08.11.
156,26867476,카페델문도,984337,너무 정신없어요..  뷰는 정말 좋은것 같은데 그걸 느낄 여유가 없을 정도로 시끄럽고 자리 잡기도 힘들고... 여유로울때 가면 좋을듯,3,0.0,2019.08.11.
157,26867476,카페델문도,974077,최고예요~~담에도 올께요♡,5,1.0,2019.08.08.
158,26867476,카페델문도,962730,"뷰와 위치는 최고중에최고
가격 매우비쌈^,^;;",4,1.0,2019.08.04.
159,26867476,카페델문도,904067,"앙버터맛집!
커피맛은 잘 모르겠지만 뷰가 정말 예쁜 카페",4,1.0,2019.07.15.
160,26867476,카페델문도,870675,풍경보러,3,0.0,2019.07.04.
161,26867476,카페델문도,860049,"음료 10점
빵 20점
뷰 500점",3,0.0,2019.07.01.
162,26867476,카페델문도,821750,"왜 유명해졌는지 알 것 같음
일단 위치가 먹고 들어감
사람없는 시간에 한적하게 있고 싶은데 그럴때가 있을까..
",4,1.0,2019.06.20.
163,26867476,카페델문도,796448,확장 너무해서 관리가 벅찬느낌,1,0.0,2019.06.12.
164,26867476,카페델문도,778375,,4,1.0,2019.06.07.
165,26867476,카페델문도,761590,커피 드럽게 맛없음,1,0.0,2019.06.03.
166,26867476,카페델문도,573074,"커피맛은 잘 모르겠지만 뷰가....끝내주긴합니다
스타벅스 사이에 프리마켓있는데 이진욱 닮으신 사장님이 소라스피커 팔아서 사왔어요
핸드폰꽂으면 소리가 스피커처럼 나오는데
전국 어디서도 구할수없을것같아서 신기해서 샀어요
선물용으로딱인것같습니당
많이파시고 대박나세용",5,0.0,2019.05.23.
167,26867476,카페델문도,569071,뷰는 너무 좋았는데 라떼가 정말 맛이없었어요 ㅠ 진짜 깜놀,2,0.0,2019.05.20.
168,26867476,카페델문도,628635,오끼나와 바다와 같은 전경에서 모히또 한잔~ 빵들도 맛있음.. 가격은 좀 나옴,5,0.0,2019.05.10.
169,26867476,카페델문도,540625,"예쁨
바다 너무 예쁨
커피맛 4/10점 
친절함 0/10점 
사람 많지만 자리도 많아서 앉을 수는 있음",3,0.0,2019.05.06.
170,26867476,카페델문도,599320,뷰 별5개 커피3개 빵4개 가성비3개 뷰가 모든거슬 지배한돠,3,0.0,2019.05.05.
171,26867476,카페델문도,534961,도떼기 시장,2,0.0,2019.05.03.
172,26867476,카페델문도,526079,,5,0.0,2019.04.29.
173,26867476,카페델문도,520534,"빵 : 괜찮지만, 가격 생각하면...    풍경 : 경치좋은 곳에 자리잡은 것은 맞다. 그렇다고 해서 폭리와 불친절을 당연시 해서는 안된다.    서비스 : 젤라또를 시켰는데, 종이컵이 너무 허접하다.  받자마자 컵잡은 손에 습기가 느껴지고, 곧바로 쭈글쭈글...      아무리 상품이 괜찮아도 포장이 중요한데, 이건 상품의 질이 떨어진다는 느낌.      사장이 이런 걸 개선할 의지가 없다면 불매가 답이다.",2,0.0,2019.04.26.
174,26867476,카페델문도,493028,맛있고 풍경 좋지만 비싸고 직원들 별로,3,2.0,2019.04.11.
175,26867476,카페델문도,488580,"정말 말 그대로 자리만 좋은 곳이네요.
묻는 말에 답 없이 손짓만 하고 주문 받으실 때에도 일하기 싫다는게 손님한테 전해져요.
위치는 아무리 좋다지만 이런식으로 일하시면 다시 가고싶은 마음이 정말 1도 안들죠.
빵도 차갑게 주시고 에스프레소도 소주잔같은 종이컵에 주시고 너무 실망이네요. 


",1,0.0,2019.04.08.
176,26867476,카페델문도,488564,"매우 경치좋은 함덕에 있습니다.
그러나 매우불친절하고 커피맛도 별로이고 빵은 데워주어야함에도 기양 내팽개치듯 내주었습니다. 게다가 물 한잔 마시기에도 눈치를 봐야하는 현지사정에 맘이 매우 불편했습니다. 왜 스벅스벅하는지 슬프지만 알수있을것 같았어요. ㅠ ㅠ 그 좋은데 카페를 열어 여러분들이 즐길수 있는 경치를 독차지하고 앉아 서비스마저 형편이 없어서 실망했습니다.",1,0.0,2019.04.08.
177,26867476,카페델문도,461518,아무리 뷰가 좋고 자리값이라 그래도 비싼가격에 비해 너무 별로임...커피는 안마셔봤고 허브티랑 앙버터빵하나 시켰는데 느끼하고 평범한 프렌차이즈맛인데 왜 추천하는지 모를...사람도 많아서 앉을자리 눈치싸움 해야함ㅜㅜ,1,0.0,2019.03.23.
178,26867476,카페델문도,444797,일단 뷰가 좋은 최적의 장소에 위치해있습니다. 그런데 그만큼 사람이 엄청 많습니다. 평일 오후인데 주문하고 30분정도 기다려서 커피 받은 것 같아요 핸드드립이라 더 오래걸렸는지도 모르겠네요. 빵은 좀 비싼 감이 있지만 먹어보고 넘 맛있어서 비싼 사실을 잊었네용 ㅋㅋㅋ 담에 또 방문할 것 같아요~,4,0.0,2019.03.13.
179,26867476,카페델문도,435313,"평일낮이었는데 사람 진짜 많아요;;;;자리 거의 없어요
바다뷰는 진짜 이쁜데....아쉽 ",2,0.0,2019.03.07.
180,26867476,카페델문도,693813,아주 좋은곳에 자리잡은 카페. ,4,0.0,2019.02.24.
181,26867476,카페델문도,410189,,3,0.0,2019.02.20.
182,26867476,카페델문도,760502,함덕해수욕장 바다 전망 경치 굿!,4,0.0,2019.02.17.
183,26867476,카페델문도,399626,"바다가보이는 뷰는 세계 여느 카페와도 견줄만하다.
빵과 음료는 일반 프랜차이즈수준.
나중에 또 올 의향은 있지만 간단하게 음료만 하면 될듯.
유명여자 유투버를 닮은 여알바는 무엇이 그녀의 기분을 나쁘게했을까.",4,1.0,2019.02.12.
184,26867476,카페델문도,398211,빵이든 커피든 다 완전 맛없고 사람 바글바글에 뷰도 안 예쁨. 분위기도 없음. 왜 감 대체???,1,1.0,2019.02.11.
185,26867476,카페델문도,396411,빵 맛있다해서 갔는데 전혀요...,1,3.0,2019.02.10.
186,26867476,카페델문도,779341,"분위기 굿
식사도 할 수 있고 
바다도 보인다",5,0.0,2019.02.03.
187,26867476,카페델문도,386896,사람 정말 많았습니다. 해변과 해안선을 감상하기 좋은 카페에요. 빵은 맛있었지만 가격이 약간 비싼편이라는 생각이 듭니다. 일하시는 분들이 친절하지 않다는 평이 많네요. 저는 이정도면 괜찮았어요.,5,0.0,2019.02.02.
188,26867476,카페델문도,383918,"가격 창렬..ㅎ
전문 바리스타도 아닌 알바들이 뽑은 커피가 너무나 어이 없이 비쌈.

에스프레소는 종이컵에다 준단다..ㅎ
어이 상실!!
전문성이 떨어진다는 걸 인정하네.",1,0.0,2019.01.31.
189,26867476,카페델문도,756650,이 근방에서 뷰는 제일 좋은 카페일듯. 그래서 그런지 사람도 많음. ,4,0.0,2019.01.24.
190,26867476,카페델문도,355569,저는 웬만하면 &lsquo;직원이 불친절&rsquo;해서 평가 안 깎는데 여기는 서비스가 엉망이라 다시 가고싶지는 않더라구요.,2,0.0,2019.01.07.
191,26867476,카페델문도,342501,지저분하고 불친절 ᆢ,2,0.0,2018.12.28.
192,26867476,카페델문도,323784,"장소만 좋고 가격비쌈
빵과 음료는 비쌈
맛은 중상이상급
직원들 대체적 불친절
뷰만 보고 나와도 됩니다",3,0.0,2018.12.11.
193,26867476,카페델문도,632364,,2,0.0,2018.12.08.
194,26867476,카페델문도,296979,"정말 좋아 하는 곳입니다.
허나,
일 하시는 분들은 아닙니다.
좋은 커피 들고 뷰, 만 즐기고 가세요!",1,0.0,2018.11.15.
195,26867476,카페델문도,278970,"왜이렇게 유명한가 했더니 뷰가 정말 어마무시하게 좋네요..
저는 한여름에 갔었어서 그런지 실내에 사람이 바글바글했어요.
조용하고 한적한 카페를 좋아하신다면 실망이 크실 것 같구요
경치보면서 얘기나누는 정도는 괜찮을 것 같습니다!
모든 유명 관광지 카페가 그렇듯 음료가격은 좀 있는 편입니다.",4,0.0,2018.10.28.
196,26867476,카페델문도,249590,"분위기 쏘굿
맛 쏘쏘
양 쏘쏘
가격 비쌈
관광지 음식점, 카페의 피해갈수 없는 최대 약점 가격.
커피 한잔에 6500원은 비싸고, 빵 가격도 합리적이라고 느끼긴 어려움. 맛은 실망시키지 않지만 그냥 분위기와 사진을 위한 곳. a타입은 신맛이 강하고 b타입은 고소하고 떫은 맛. a가 신맛이 강해서 b를 좀 더 추천.
언젠가 기분전환을 하고 싶을 때 한번쯤 더 찾게 될 듯하다.",3,0.0,2018.09.29.
197,26867476,카페델문도,248039,가격이 후달달... 아이스아메리카노 6500원.. 스벅이 싸보이는 효과,4,0.0,2018.09.28.
198,26867476,카페델문도,234584,"깨진컵에 커피를 줬으면 다시 만들어줘얘되는거 아녀?!
무슨 이따구 가게가 다있어!!!!
짜증나네 니미.. ",1,2.0,2018.09.15.
199,26867476,카페델문도,226544,"빵이 보통 카페보다 맛있어요.
밀크티도 다른 곳이랑 살짝 다른데 더 고소하니 맛있네요.",4,0.0,2018.09.07.
200,26867476,카페델문도,222921,분위기짱,4,0.0,2018.09.02.
201,26867476,카페델문도,222664,창 밖으로 바로 바다가 보이는 곳이라 갔다. 그만큼 사람이 터지니 자리 선점이 중요함. 빵은 몇가지 안먹었지만 기본적으로 맛있는듯. 커피맛은 그냥저냥. 사람이 많아서인지 커피가 별로 따듯하지 않았다.,3,0.0,2018.09.02.
202,26867476,카페델문도,775317,"커피 괜춘
우도땅콩 젤라또
뷰가 다하는 카페",4,0.0,2018.09.02.
203,26867476,카페델문도,219508,빵 맛있고 커피 쏘쏘ㅎ 뷰가좋은데 야외테이블 청소좀ㅜ ,4,0.0,2018.08.30.
204,26867476,카페델문도,204814,"뷰 대박! 빵도 다 맛있고!!!! 빵 가격이 입지에 비해 저렴합니다;)
다만 음료 가격이 좀 비싸고 자리맡기가 힘들어요ㅜㅜ",4,0.0,2018.08.15.
205,26867476,카페델문도,635486,"빵이 비쌌어요!
그래도 바다 전망의 카페라 좋았습니다.",4,1.0,2018.08.11.
206,26867476,카페델문도,193494,"뷰가 다한 카페
비싸지만 맛은 보통이에요
일몰때가면 너무 예뻐요
인생샷 건지러 가즈아ㅏ",3,0.0,2018.08.05.
207,26867476,카페델문도,169940,,2,0.0,2018.07.11.
208,26867476,카페델문도,773441,커피 맛잇음. 빵은 별로,3,0.0,2018.07.03.
209,26867476,카페델문도,698899,,3,0.0,2018.06.16.
210,26867476,카페델문도,1188128,"다목적 카페. 빵도 맛나고 주차장, 화장실등 다목적",5,0.0,2018.06.08.
211,26867476,카페델문도,137694,"뷰가 다함 빵메뉴도 맛있고 커피도 괜찮아요
가게가 진짜 넓고 항상 만석인데 화장실이 좁아서 줄이 길어요",4,0.0,2018.05.29.
212,26867476,카페델문도,1133646,여기 대박이네....,4,0.0,2018.05.24.
213,26867476,카페델문도,131906,다른데는 한적할 때도 델문도 만은 북적였던ㅎ 그만큼 위치나 이곳이 가진 매력이 엄청나다는거.. 아침7시부터 24시까지 하던데 제주도에 일단 그런데도 잘 없고. 일몰때 갔었는데 너무 좋던데요? 맛은 나쁘진 않았는데 맛까지 엄청 뛰어나길 바라는건 무리인듯 싶어요ㅋ 여긴 이공간이 가진 특성들만 해도 충분한 곳인것 같아요~,4,0.0,2018.05.21.
214,26867476,카페델문도,115012,가격은 비싸지만 먹을만함. 경치가 좋음. 근데 빵에ㅜ파리가 앉음,4,0.0,2018.05.02.
215,26867476,카페델문도,830272,"분위기가 밤낮이 달라
아침 저녁으로 방문했던 카페
너무 조으다♡",5,0.0,2018.05.01.
216,26867476,카페델문도,92756,,5,0.0,2018.03.26.
217,26867476,카페델문도,90073,"이상환이 인정한 맛집
사람은 많지만 진정한 빵맛을 보려면 이곳으로
이 집 빵은 식어도 맛있다.",5,0.0,2018.03.21.
218,26867476,카페델문도,88630,"바다를 전망으로 한 풍경이 아름답고, 디저트들이 맛있었다 다쿠아즈빼고",3,0.0,2018.03.18.
219,26867476,카페델문도,82343,맛도있고 분위기도 좋은데 매너없는 관광객들때문에 시끄러워서 불쾌해요 물론 관광지라서 사람 많고 북적북적할수있는데 그래도 까페에서 너무 시끄럽게 떠드는건 아닌거 같아요 함덕에서 제일 맛있어서 좋아했는데 더이상 올 이유가 없어졌네요 제 의견이 조금이나마 반영되었으면 ...,1,0.0,2018.03.07.
220,26867476,카페델문도,621877,제주 돌빵 경치,4,0.0,2018.02.19.
221,26867476,카페델문도,815458,,3,0.0,2018.02.18.
222,26867476,카페델문도,68681,경치와 빵이 맛나네요,3,0.0,2018.02.15.
223,26867476,카페델문도,65725,좋은 뷰 추천합니다 새벽에 해변길 걸은 후 조식으로 커피와 모닝빵. 아주 좋네요,5,0.0,2018.02.10.
224,26867476,카페델문도,707153,"풍경도 보고 커피랑 빵도 먹고 좋네요
니글니글거림과 달달한 후식 즐기기에 좋습니다",4,0.0,2018.02.04.
225,26867476,카페델문도,44615,예전만 못해요....,2,0.0,2017.12.27.
226,26867476,카페델문도,30344,"어찌 술먹은 다음날만 가게 되서.. 맛에대한 기억은 없고
...
화...화장실 굿!!",4,1.0,2017.11.24.
227,26867476,카페델문도,27543,11월은 추버,5,0.0,2017.11.17.
228,26867476,카페델문도,17892,"서비스최악.  순서를 안지켜 항의했더니 거짓말로 순서가 앞이라고 했다가, 아니라고 하니 다시 2-3번 정도 차이라며 변명.
입력착오로 빵주문만 들어가 순서를 바꿔 준 것은 이해되지만 직원들의 대처태도는 문제있다고 생각된다.
뷰는 좋았지만 추천하고 싶지 않다.  ",1,0.0,2017.10.22.
229,26867476,카페델문도,14015,뷰가 끝내주는곳,5,0.0,2017.10.09.
230,26867476,카페델문도,8466,"바다 전망이 말이 필요 없어요 너무 깨끗하고 예뻐요.
사람이 물론 많지만 카페도 충분히 넓어요.
디저트는 다쿠아즈를 추천합니다!! (크림 주의)",5,0.0,2017.09.25.
231,26867476,카페델문도,691820,,4,0.0,2017.09.23.
232,26867476,카페델문도,838327,전망도 좋고 빵도 맛있고 다만 사람이 너무 많아요.,3,0.0,2017.06.17.
233,26867476,카페델문도,669896,,4,0.0,2017.05.24.
234,26867476,카페델문도,695009,,5,0.0,2017.04.30.
235,26867476,카페델문도,610267,,5,0.0,2017.04.30.
236,26867476,카페델문도,675644,함덕해수욕장내에있는델문도까페를찾았다... 오늘따라자욱한안개에쌓인서우봉의모습... 그리고해변에서재밌게노니는사람들의모습... 바깥풍경을바라보며마시는커피의맛이란...? 말로표현할수없수없으리만치너무나조오타...,4,0.0,2017.04.23.
237,26867476,카페델문도,1185083,"뷰, 분위기 쥑임. 1층에 요상한 항아리 같은데 엄청 편함. 맛은 다른데나 비슷. 

이번에 날씨 안좋을때가니 별로...
항아리는 밖으로 옮겨버려서 춥고 더러워짐... 대실망...
",3,0.0,2017.04.11.
238,26867476,카페델문도,710952,Coffee,3,0.0,2017.03.22.
239,26867476,카페델문도,1037518,함덕해수욕장 카페,4,0.0,2016.12.05.
240,26867476,카페델문도,827394,,3,0.0,2016.08.03.
241,26867476,카페델문도,1040374,,4,0.0,2016.07.03.
242,26867476,카페델문도,582509,경치가 너무 조아요. 날씨 좋을 때 가면 좋을 듯..,4,0.0,2016.05.27.
243,26867476,카페델문도,631082,"1박2일에서 보고 용기내어 가본 카페
전망 갑이다",5,0.0,2016.05.08.
244,26867476,카페델문도,683114,"함덕해변에 도착하자마자 제일먼저 눈에 띈 카페!!
이보다 좋을순없다!! 바다앞 이쁜 커피숍!!

근데 가격이 너무 사악하다는게 함정 ㅠ
밥값보다 비싼 ㅠ 뜨어어업'
커피 좋아하는 제가 마신 델문도의 커피맛은
아주 맛있었다는것!

테라스가 아주멋진 바다뷰가 너무아름다운곳이에요
완전반해버림!",4,0.0,2016.04.14.
245,26867476,카페델문도,673158,"바다와 바람과 커피가 조화로운 곳~
대명 리조트에서 묵는다면 꼭 가보세요",4,0.0,2016.03.21.
246,26867476,카페델문도,1287949,제주에서 가장 좋아하는 카페 ,5,0.0,2016.03.20.
247,26867476,카페델문도,1264750,,3,,2019.04.10.
248,26867476,카페델문도,1245653,"뷰만 좋음..
음료잔도 플라스틱.. 맛도없었음
근데 뷰가 진짜 좋음",3,,2019.03.18.
249,26867476,카페델문도,344865,,3,,2019.02.14.
250,26867476,카페델문도,640204,"놀라온 기분 느끼기 좋은 곳
음료는 쏘쏘~",3,,2018.10.29.
251,26867476,카페델문도,1108222,,5,,2018.10.14.
252,26867476,카페델문도,1247397,,3,,2018.10.06.
253,26867476,카페델문도,1174558,"사람이너무많이몰려있었고 들어오는 손님, 기다리는 손님 누구하나 유쾌하지않음. 화장실위생상태도 엉망",1,,2018.09.22.
254,26867476,카페델문도,1252267,직원들은 친절하지 않으나 나머지는 다 좋음. 경치 분위기 자리편리함 등,4,,2018.09.18.
255,26867476,카페델문도,945001,,5,,2018.08.24.
256,26867476,카페델문도,343151,바닷가뷰,3,,2018.08.09.
257,26867476,카페델문도,1002068,입지로 장사하는 곳. 먹거리는.. 아니다.,2,,2018.08.01.
258,26867476,카페델문도,258439,,5,,2018.07.22.
259,26867476,카페델문도,1244164,"바글바글 시끌시끌 
경치는 끝내주는데 카페의 여유로움 그런건 없었어요",1,,2018.07.08.
260,26867476,카페델문도,57925,,4,,2018.07.07.
261,26867476,카페델문도,672488,전망 넘 좋음. 빵은 맛있으나 라떼는 보통. 그래도 충분히 올만한 곳. 다음에 또 올 의향 있슴.,4,,2018.07.01.
262,26867476,카페델문도,1150448,,5,,2018.06.21.
263,26867476,카페델문도,1116477,,5,,2018.06.15.
264,26867476,카페델문도,1137308,,5,,2018.06.09.
265,26867476,카페델문도,890693,분위기 좋은 카페.  빵도 맛있습니다.,5,,2018.06.04.
266,26867476,카페델문도,269198,바다가 너무 예뻐요,4,,2018.06.01.
267,26867476,카페델문도,1145124,,5,,2018.05.30.
268,26867476,카페델문도,1229869,,4,,2018.05.26.
269,26867476,카페델문도,1191170,분위기와 맛 짱짱,5,,2018.05.26.
270,26867476,카페델문도,1188973,이미 위치선정에서 게임끝,5,,2018.05.24.
271,26867476,카페델문도,881261,,1,,2018.05.20.
272,26867476,카페델문도,1237283,커피도 맛있고 분위기도 굿,5,,2018.05.18.
273,26867476,카페델문도,1232675,최고죠 뷰가^^,5,,2018.05.01.
274,26867476,카페델문도,1228026,,5,,2018.04.26.
275,26867476,카페델문도,984606,"경치가 반은 채워줌~
빵도 맛남",3,,2018.04.03.
276,26867476,카페델문도,472128,"커피는 잘모르겠고 뷰는 최고
남 알려주기싫을정도 ㅎㅎ
-> 이후에 세상에서 제일 유명해져서 무슨 재난 대피소급이 되었다. 커피/빵 퀄리티는 이전보다 나아진게 그나마 다행. 여유롭게 커피한잔 하고 싶으면 비추.. ",4,,2018.02.08.
277,26867476,카페델문도,142577,,5,,2018.02.03.
278,26867476,카페델문도,713423,,4,,2018.01.27.
279,26867476,카페델문도,960584,"까페 분위기는 좋아요. 근데 여긴 계절,요일 관계없이 인산인해네요. 1월25일 목욜인데도 앉을 자리가 없네요",4,,2018.01.25.
280,26867476,카페델문도,982540,,5,,2018.01.21.
281,26867476,카페델문도,1205108,,2,,2017.12.31.
282,26867476,카페델문도,1204345,"인테리어는 매우 좋고  풍경도  매우 예뻐요~~
가격이 비싼데  커피 맛은 그냥 그렇고 빵도 가격에 비해  평범하네요.
그래도  카페가 예뻐서  좋았어요",3,,2017.12.24.
283,26867476,카페델문도,1021187,경치좋고  빵맛있어요,5,,2017.12.12.
284,26867476,카페델문도,1192849,"커피. . . ㅠ
선도가 떨어지며 
어떤맛도 없이 쓰기만 하다.
빵도 역시 별다른 감흥없이 달기만 하다.
창밖 뷰는 최상급이다.",1,,2017.12.10.
285,26867476,카페델문도,1181810,"드립커피 마심 맛은 낫뱃
경치는 날좋을때가서 죽여줬음
하지만 엄청 북적대서 여유로움과 평화를 느낄수있는 분위기는 아님",4,,2017.11.23.
286,26867476,카페델문도,755067,"탁트인 바다와 함께하는듯한 느낌 그대로~ 
제주 밤바다~ 진잔한 비다소리 매력적이다",4,,2017.11.21.
287,26867476,카페델문도,1190858,,3,,2017.11.08.
288,26867476,카페델문도,635594,,5,,2017.10.29.
289,26867476,카페델문도,1095749,,4,,2017.10.09.
290,26867476,카페델문도,994062,,3,,2017.10.05.
291,26867476,카페델문도,827741,,1,,2017.09.04.
292,26867476,카페델문도,1172612,"함덕해변을 바라보며 커피한잔.  
제주가 아니면 꿈꾸지 못할.",4,,2017.08.26.
293,26867476,카페델문도,935911,,3,,2017.08.18.
294,26867476,카페델문도,1101820,,4,,2017.07.31.
295,26867476,카페델문도,868684,"빵도 맛있구 커피도 나름 괜찮았구요
실내가 시원하긴한데
노래소리가 조금 크더라구요
잠시 해변가를 보면서 커피마시기에 추천요",3,,2017.07.30.
296,26867476,카페델문도,913960,,5,,2017.07.27.
297,26867476,카페델문도,981738,,3,,2017.07.10.
298,26867476,카페델문도,911138,,5,,2017.07.05.
299,26867476,카페델문도,822974,,4,,2017.07.02.
300,26867476,카페델문도,1040121,,4,,2017.06.27.
301,26867476,카페델문도,1142338,조식 안 머꾸 아침에 출발하는길에,4,,2017.06.16.
302,26867476,카페델문도,938316,,5,,2017.06.11.
303,26867476,카페델문도,820971,빵은 안먹었고 커피는 맛없음 너무탐,2,,2017.06.09.
304,26867476,카페델문도,9720,꼭 사진찍으러 가야할 곳!,4,,2017.06.04.
305,26867476,카페델문도,1051435,,5,,2017.05.27.
306,26867476,카페델문도,1124880,,5,,2017.05.26.
307,26867476,카페델문도,1129651,,3,,2017.05.23.
308,26867476,카페델문도,1063987,,5,,2017.05.20.
309,26867476,카페델문도,839978,,5,,2017.05.16.
310,26867476,카페델문도,1132054,최고의 풍경~,5,,2017.05.09.
311,26867476,카페델문도,448207,뷰가 좋아요,4,,2017.05.06.
312,26867476,카페델문도,868572,,4,,2017.04.29.
313,26867476,카페델문도,1107528,"분위기도 좋고~~^^
바다도 좋고
친절하고.
커피도 맛있어요",5,,2017.04.24.
314,26867476,카페델문도,914681,,3,,2017.04.19.
315,26867476,카페델문도,454233,위치랑 전망만으로도 정말 최고인것 같아요!! 흐리고 안개 낀 날 방문해서 자리 걱정 없이 있다가 왔어요 날이 좋지 않아도 나름의 분위기가 있으니 꼭 방문해 보세요! 라떼랑 빵도 맛있어요,5,,2017.04.16.
316,26867476,카페델문도,1101264,"내인생의 커피숖?
서우봉 산책로 다녀온 다음 함덕 해변을 바라보며 마시는 커피맛이란.....
강추합니다",5,,2017.04.04.
317,26867476,카페델문도,848862,전망 좋지만 사람이 느무 많아요,4,,2017.03.06.
318,26867476,카페델문도,955897,,4,,2017.02.25.
319,26867476,카페델문도,1078583,,3,,2017.02.09.
320,26867476,카페델문도,1025147,"맛있는 커피와 넓은 공간 , 많은 자리. 그리고 해변 ^~^",5,,2017.02.04.
321,26867476,카페델문도,883825,"바다뷰가 너무 좋았어요..
그런데 치즈케익은 푸석거려서 별로..ㅠ ",5,,2017.02.01.
322,26867476,카페델문도,1078519,멋지고 좋아요^^,5,,2017.01.28.
323,26867476,카페델문도,936797,뷰가 최고다,5,,2017.01.21.
324,26867476,카페델문도,851984,내인생  최고의 뷰를가진 cafe 커피는그닥^^,5,,2017.01.21.
325,26867476,카페델문도,946867,"일단 카페 위치로는 별 다섯입니다 주차하기도 좋고...
아메리카노 커피 맛은 별 하나.
가격은 5500원 ? 별  하나.
  핸드드립도 아닌데?  왜 이리 비싼지......
",3,,2017.01.14.
326,26867476,카페델문도,584533,,3,,2017.01.03.
327,26867476,카페델문도,1045794,,3,,2016.12.02.
328,26867476,카페델문도,653520,,5,,2016.11.15.
329,26867476,카페델문도,1038590,"뷰는 좋은데 커피맛은 다 별로 3번 가본봐론 
야외는 정리안된  분위기 
넓어서 기다리거나 자리가 없는 경우는 없어요 
다른 음료추천하구요 여긴 저녁이 더 좋았어요 


",3,,2016.11.14.
330,26867476,카페델문도,976688,,4,,2016.11.12.
331,26867476,카페델문도,556900,,4,,2016.11.07.
332,26867476,카페델문도,785299,,3,,2016.11.07.
333,26867476,카페델문도,783736,일단 뷰만 봐도 별다섯개 ㅎㅎ 빵맛도 별다섯개 ㅎㅎ 델문도허니칵테일도 맛있었어요,5,,2016.10.31.
334,26867476,카페델문도,251601,,1,,2016.10.28.
335,26867476,카페델문도,922470,,4,,2016.10.19.
336,26867476,카페델문도,1015373,가을 밤바다와 커피향이  넘 좋았어요,3,,2016.10.17.
337,26867476,카페델문도,189439,"명성을 듣고 공항가는길에 들린 델문도카페.
뷰는 좋으나 가격대비 품질은 기대이하
특히 청귤차는 거의 맹물수준.
좀 심하다.",2,,2016.10.06.
338,26867476,카페델문도,916553,,4,,2016.10.03.
339,26867476,카페델문도,1001397,"커피맛은 평범.
뷰는 좋아요.",3,,2016.09.28.
340,26867476,카페델문도,651855,,5,,2016.09.12.
341,26867476,카페델문도,143239,시즌에는 정말 벼로,1,,2016.09.12.
342,26867476,카페델문도,207677,제주 최고의 뷰를 자랑하는 카페중 한곳으로 손색없는 함덕서우봉해수욕장에 위치한 말그대로 뷰티풀 플레이스 카페~! 😘💞👍🏝🏖,4,,2016.09.11.
343,26867476,카페델문도,991645,"커피가 맛있네요
바로 앞에 바다도 그림같고, 완벽해요👍🏼",4,,2016.08.30.
344,26867476,카페델문도,971906,위치가 좋아서 뷰는 보장이요~근데 맛은 평범해요.,3,,2016.08.28.
345,26867476,카페델문도,913147,,1,,2016.08.13.
346,26867476,카페델문도,910670,,3,,2016.08.12.
347,26867476,카페델문도,4659,좋다좋다. 함덕해수욕장이 이렇게 예쁜줄 처음 와봄. 여럿이서 왔더니 자리 구하기가 하늘에 별따기라.. 덥지만 야외 테라스에서 바다보며 먹는 것도 나쁘지않았음. ,4,,2016.08.09.
348,26867476,카페델문도,346322,,3,,2016.08.09.
349,26867476,카페델문도,309482,"경치가 좋긴한데, 상업적이고 사람이 너무 많았다",4,,2016.08.06.
350,26867476,카페델문도,10374,함덕해변뷰가 정말 멋있당~,5,,2016.08.06.
351,26867476,카페델문도,40144,,4,,2016.07.31.
352,26867476,카페델문도,862032,,5,,2016.07.29.
353,26867476,카페델문도,908507,,1,,2016.07.25.
354,26867476,카페델문도,842875,,4,,2016.07.23.
355,26867476,카페델문도,904332,,1,,2016.07.22.
356,26867476,카페델문도,670389,,3,,2016.07.18.
357,26867476,카페델문도,42700,안개낀 델문도 파도소리 즐기기에 딱!!!,4,,2016.06.29.
358,26867476,카페델문도,881822,,5,,2016.06.28.
359,26867476,카페델문도,756993,위치가 다함,4,,2016.06.19.
360,26867476,카페델문도,145247,,4,,2016.06.15.
361,26867476,카페델문도,24154,,4,,2016.06.03.
