,Unnamed: 0,Unnamed: 0.1,cafe_id,cafe,user_id,message,point,likeCnt,date
932,932,208,8961009,리베라떼,128517,라떼도 무난합니다. 다른 곳과 큰 차이점은 없는 듯..ㅋ,4,,2010.03.31.
933,933,209,21654712,담담,304985,가게는 아담한데 깨끗+아늑하고 밀크티도 엄청 맛있었어요~~ 케이크도 최고! 사장님도 친철하시니 근처 가시면 한 번 들려보세요:D,5,0.0,2018.11.23.
934,934,210,21654712,담담,66724,"분위기가 좋고 사장님 친절하시다. 
엄청 춥고 배고파서 들어간건데 차 한잔 시키니까 빵을 서비스로 주셨고 또 오래앉아있다가 케이크를 시키니 차 한잔을 서비스로 주시던 ㅠㅠ 여행자라서 그런가 너무 감사했다..
부부가 하시는 카페같은데 빵도 다 직접 만드시고 태어나서 먹어본 단팥빵 중에 제일 맛있었다.",5,0.0,2018.09.16.
935,935,211,21654712,담담,186133,저지예술인 마을 가는 길에 있습니다. 직접 로스팅한 커피와 직접 구운 커피와 빵이 있어요. 무엇보다 아늑한 인테리어와 나홀로 여행객을 배려한 테이블이 인상적입니다. 책을 읽으며 시간 보내기 좋은 카페입니다. 주인 아저씨가 만든 정원도 아주 예쁩니다. ,5,0.0,2018.07.29.
936,936,212,21654712,담담,129805,,5,0.0,2018.05.19.
937,937,213,21654712,담담,1746448,분위기는 좋은데 가격이 너무 비쌈. 돈버는 직장인들만 가셈,3,,2017.03.31.
938,938,214,18394154,춤추는염소들,527748,,0,,2014.12.10.
939,939,215,18394154,춤추는염소들,546961,"밀크빙수와 아메리카노
밀크빙수에 견과류를 섞어 부드럽고 고소한맛을 동시에즐길수있다",0,,2014.06.08.
940,940,216,23688005,대평에오면,661222,곰탕집으로 업종변경,1,,2018.04.06.
941,941,217,23688005,대평에오면,922149,주차는  바로 앞 대로변이  한적해서  괜찮았는데  글쎄  홍합라면 이라고  하는게  나을듯  김밥은 괜찮았어요  가격은  뭐  비싸구요,3,,2016.08.06.
942,942,218,23688005,대평에오면,450727,해물라면 & 한라산소주,0,,2015.05.04.
943,943,219,999989618,더심플,805775,,3,0.0,2019.06.15.
944,944,220,999989618,더심플,275263,,5,0.0,2018.10.24.
945,945,221,999989618,더심플,134659,맛있어요~~,5,0.0,2018.05.26.
946,946,222,999989618,더심플,127083,,5,0.0,2018.05.15.
947,947,223,999989618,더심플,29885,초코 크로아상 정말 맛있어요!!!! 아쉽게도 정기 휴무일날 찾아갔는데 일부러 만들어주신 사장님 감사합니다 ㅠㅠ 맛도 서비스도 최고예요 ^^,5,0.0,2017.11.23.
948,948,224,999989618,더심플,29289,"다른건 안먹어봤고 크로와상 맛있음. 
가게가 작고 테이블이 적어서 편하게 책보고 커피마시고 하긴 좀 불편. 그냥 빵만 사와서 집에서 먹어야할듯. ",4,1.0,2017.11.21.
949,949,225,999989618,더심플,1093636,"진짜 맛있어요
아몬드 크로아상과 티라미수는 달달하기 그지없습니다
아몬드크로아상은 빵은 쫄깃하고 아몬드 크림(?)은 적당히 달달하고 고소함!!
티라미수는 전혀 느끼하지않고 달달달함
수박주스는 엇! 수박이다! 다알달함
너무 더워서 밀크티는 차갑게 먹었는데 약간의 쌉쌀한과 약간의 단맛이 있어서 달달한 디저트류와 먹기에는 좋음
마카롱이 진짜 유명한지 일단 테이크아웃!",5,,2018.08.11.
950,950,226,999989618,더심플,251617,,5,,2017.08.29.
951,951,227,1166334921,슈퍼키즈스카이방방,499608,처음엔 괜찮았을지 모르겠으나..최근 방문시엔 너무 지저분 했어요. 아기들이 가지고 노는 장난감은 다 부숴져있고 소독이나 세척을 한번도 안한듯하네요. 관리가 일체 안된 느낌? 병 옮아올꺼 같은 수준이요.,1,0.0,2019.04.14.
952,952,228,1166334921,슈퍼키즈스카이방방,115067,"6세 남아 놀기 천국입니다
동생있는경우 놀거리가 많네요
서울 거주지보다 키즈카페가 훨조아요~
짱",5,1.0,2018.05.02.
953,953,229,1166334921,슈퍼키즈스카이방방,986564,,3,,2019.02.14.
954,954,230,1166334921,슈퍼키즈스카이방방,1132380,"1시간 4천,  어른 2천",4,,2017.08.05.
955,955,231,1166334921,슈퍼키즈스카이방방,1720711,"안녕하세요. 기억하실진 모르겠지만 제주도민은 아니였고 우연히 방문했다가 친절함에 너무 감사해서 후기까지 남깁니다. 따듯한 모습 보여주셔서 감사해요. 애들이 놀다보면 그럴수있다지만 ㅜ_ㅜ ., 너무죄송스럽",5,,2017.02.13.
956,956,232,738749385,커피버튼로스터즈,189349,"드립커피 가격도 저렴하고 원두도 좋았습니다~ 편안히, 친절히 응대해주셔서 잘 있다가 왔습니다
",5,0.0,2018.08.01.
957,957,233,738749385,커피버튼로스터즈,1901995,와 커피 진짜 최고입니다!!!!,5,,2018.03.22.
958,958,234,17672153,프라우스타 에스프레소,124363,라떼도 맛있어요..ㅎ 시럽넣고 먹으면 정말 맛있쬬,4,,2010.03.26.
959,959,235,17672153,프라우스타 에스프레소,117990,에스프레소가 맛있다고 하는데 개인적으로 에스프레소를 안좋아해서리~ 하지만 에스프레소 커피를 원하신다면 추천!! ,4,,2010.03.18.
960,960,236,1307726606,모뉴에트,1269668,"팥오버 생크림 위에 과일은 지금 시즌엔 없어서 아쉬웠지만 
생크림 맛있네요 많이 안달고 ㅎ 
까눌레는 얼그레이로 ㅎ ",5,0.0,2019.11.23.
961,961,237,1307726606,모뉴에트,1230494,오래 앉아있기에는 자리가 약간 애매합니다. 음료도 생각보다 달구요ㅠㅠ 갬성은 넘쳐서 한 번쯤 사진 찍기에 좋아요! 제주살이 하시는 분들 와서 책읽고 하는것 같았어요:) 분위기는 좋아요~ ,4,0.0,2019.11.08.
962,962,238,1307726606,모뉴에트,1148846,,4,0.0,2019.10.10.
963,963,239,1307726606,모뉴에트,986307,"카페분위기랑 선곡은 괜찮음.
음료맛은 특색없고 친절도도 떨어지네요.

메뉴판이 카운터에만 있어서 일행이랑 같이 보려고 테이블로 가져가려했더니 메뉴판 옮기시면 안되요. 
등받침없는 딱딱한 나무의자라서 옆테이블 의자랑 바꿨더니 의자 옮기시면 안되요.  심지어 손님도 두팀밖에 없었는데...

카페는 전시장이 아니라 쉬는곳 아닌가요..",1,0.0,2019.08.12.
964,964,240,1307726606,모뉴에트,905146,"쿠키도 맛있고 카페 내부도 예쁘고 
노래가 너무 좋아서 계속 머무르고 싶은 곳..!",5,0.0,2019.07.15.
965,965,241,1307726606,모뉴에트,830155,"오후 5시쯔음 솔드아웃된 제품이 많아서 아쉬웠음, 갬성갬성함",4,0.0,2019.06.22.
966,966,242,1307726606,모뉴에트,535405,비싸서 두개깍음. 맛도잇고 분위기도 좋음ㅋ 알맞게 갬성뭍혀 만든 가게,3,0.0,2019.05.04.
967,967,243,1307726606,모뉴에트,520008,음악이 좋고 카눌레가 맛있었어요 잔잔하게있다 가기 좋네요,5,0.0,2019.04.26.
968,968,244,1307726606,모뉴에트,490475,"친절해 보이는 말투, 친절하지 않은 태도.
적은 인원이 가서 큰 테이블밖에 자리가 남지 않아 미안한 마음에 밖에서 먹기 위해 테이크 아웃을 요청함.
한 메뉴가 테이크 아웃이 안되길래 이유를 물었더니 우리가 기준이니 우리에게 맞추라는 황당한 대답을 함.
이러이러한 이유때문에 안된다는 말을 하면 될걸 여태까지 이래왔고 모두에게 똑같이 적용했으니 너도 그렇게 해야한다는 뉘앙스의 얘기를 함.
그래도 해달라는 생떼를 쓰기 위해 물어본것도 아니고, 나름 카페에 시그니쳐 메뉴이고 그 메뉴를 먹어보고 싶기에 이유가 있다면 그 이유에 맞추려 했었으나, 안되는 이유는 우리가 안된다고 정했기 때문이라는 투의 말은 참 어이가 없었음.",1,0.0,2019.04.11.
969,969,245,1307726606,모뉴에트,356270,"음악이나 커피 좋아하시는 분들은 꼭 가 보세요
커피 맛이 아주 좋아요
같이 시킨 마들렌도 맛있었어요ㅠㅠ
인테리어도 멋있고 흘러 나오는 음악들도 너무 좋아요~
가격도 합리적인 편이고 나무랄 데 전혀 없는 카페!",5,0.0,2019.01.08.
970,970,246,1307726606,모뉴에트,284829,"멍때리기 좋은날, 풋귤 차와 함께~",5,0.0,2018.11.03.
971,971,247,1307726606,모뉴에트,225743,...진짜 최고에요 까눌레 완전 맛있고 공간도 너무 멋있게 꾸며 놓으셨어요. 음악도 최고고..뭐 하나 단점이 없어요  다만 의자가 편하지 않아 오래 앉아 있을 수 있는 느낌은 아니지만 그래도 이 주변 최고의 카페!!,5,0.0,2018.09.06.
972,972,248,1307726606,모뉴에트,374959,까눌레 굿.,3,,2018.11.01.
973,973,249,15639202,빠빠라기 신제주점,825687,요거트빙수 취저입니다ㅜ 존맛탱,4,0.0,2019.06.22.
974,974,250,15639202,빠빠라기 신제주점,186555,"여름에 보냉포장 없는게 큰 마이너스
순수팥빙수 소자 12.000원 포장 사진이고요.
기본 토핑은 팥, 떡 조금과 후레이크 많이 함께 포장해줘요.
얼음에 연유가 군데군데 같이 갈려있고 거운데 바닐라아이스크림 작은게 있어요.
가성비 나쁜 빙수고 돈 아까워서 그냥 먹었어요.....
떡만 토핑으로 달라는게 나아요.
작은 사이즈 만들어 파시면 좋겠다 건의했으나 얼음크기땜에 안된다시는데 4인분 양이에요.
얼음빙수 소자는 포장 안된다해서 이거 구매했어요.
",1,0.0,2019.03.14.
975,975,251,15639202,빠빠라기 신제주점,353313,"장점 : 가격 맛 양 종류 탁월
단점 : 낡은 인테리어. 화장실 좁고 더러움
           성수기에 손님 넘 많아 대기함",4,0.0,2019.01.05.
976,976,252,15639202,빠빠라기 신제주점,878331,,3,,2018.09.25.
977,977,253,15639202,빠빠라기 신제주점,1089702,,3,,2017.07.02.
978,978,254,15639202,빠빠라기 신제주점,207670,빵도 맛있고 커피도 맛있었어요~ ^^,4,,2016.10.01.
979,979,255,15639202,빠빠라기 신제주점,886805,,3,,2016.05.22.
980,980,256,15639202,빠빠라기 신제주점,163473,&제주 시청점,0,,2014.03.19.
981,981,257,15639202,빠빠라기 신제주점,597598,팥빙수 먹는곳,0,,2013.09.22.
982,982,258,15639202,빠빠라기 신제주점,456097,양이 많아서 학생들이 많이 가는 곳~,0,,2013.08.23.
983,983,259,15639202,빠빠라기 신제주점,483102,"양도 많고 얼음 굵기도 정할수있구 입맛에 안맞으면 다시 해줘서 너무 조은거같아요,,>▽<,,",0,,2013.08.11.
984,984,260,15639202,빠빠라기 신제주점,472539,요거트빙슈슈슈 굳,0,,2013.08.10.
985,985,261,15639202,빠빠라기 신제주점,386698,빠빠라기 개굿,0,,2013.08.08.
986,986,262,15639202,빠빠라기 신제주점,361712,"초코빙수도 맛있고 녹차빙수도 맛있고 에어컨도 완전 시원빵빵하게 틀어줌
빙수 먹다 얼어죽을뻔 빙수양도 짱짱많음",0,,2013.08.07.
987,987,263,15639202,빠빠라기 신제주점,334225,빙수!으악,0,,2013.08.06.
988,988,264,15639202,빠빠라기 신제주점,295823,역시 빙수는 빠빠라기!,0,,2013.07.12.
989,989,265,15639202,빠빠라기 신제주점,245430,빙슈ㅎㅎ,0,,2013.05.20.
990,990,266,15639202,빠빠라기 신제주점,125582,팥빙수,0,,2013.04.13.
991,991,267,15639202,빠빠라기 신제주점,119306,시청과 더불어 팥빙수 정말 맛있는 곳..ㅋ 2층에 있지만 사람은 많아요~,4,,2010.03.19.
992,992,268,15639202,빠빠라기 신제주점,118710,푸짐한 팥빙수가 유명한 곳이죠~ ^^,4,,2010.03.19.
993,993,269,15639202,빠빠라기 신제주점,118124,빙수가 푸짐해서 좋아요..그리고 토스트 주문해서 생크림에 발라먹는것도 맛있어요!,4,,2010.03.18.
994,994,270,15639202,빠빠라기 신제주점,115292,여름엔 빠빠라기 빙수가 쵝오임~ 전 팥을 별루 안 좋아하는데 여기 팥은 맛나요 ^^,4,,2010.03.14.
995,995,271,15639202,빠빠라기 신제주점,115011,녹차빙수도 맛있어요.. 여름엔 사람들 빠글빠글 ㅋ ,4,,2010.03.13.
996,996,272,15639202,빠빠라기 신제주점,113928,여름에 사람들이 바글바글~ 팥빙수의 매력에 빠져봅시당~ ,4,,2010.03.12.
997,997,273,15639202,빠빠라기 신제주점,112556,팥빙수 먹으러 아주 가끔 갑니다~ 괜찮았어요^^,4,,2010.03.10.
998,998,274,15639202,빠빠라기 신제주점,112114,"여기도 팥빙수 유명하고요..&#40;그냥 보통 팥빙수-떡과 과일, 팥들어간..&#41; 근데 정말 싫었던게 담배 피우는 사람이 있더군요..환기도 잘 안되는데..",4,,2010.03.09.
999,999,275,1785500578,해맞이카페,1226597,"손님응대 없고
음식맛없는데
비싸다는 점
지극히 주관적인 견해입니다.",1,0.0,2019.11.23.
1000,1000,276,1785500578,해맞이카페,1177705,"사장인지 직원인지 모르겠지만 남자분 너무 불친절함
돈주고 사먹는건데 눈치보이고 기분나쁘게 만듦",1,0.0,2019.10.21.
1001,1001,277,1785500578,해맞이카페,1082951,"사오십대쯤의 무표정 남자가 
6천원짜리 전복김밥을 아무런 세팅이나 데코 의지 없이 그냥 천원짜리 김천 김밥처럼 썰어만 줌.  
내용도 부실. 맛도 부실.",1,0.0,2019.09.15.
1002,1002,278,1785500578,해맞이카페,839598,사장인지 뭔지 직원이 진짜 불친절하네요 별점1개도 아까움,1,0.0,2019.06.25.
1003,1003,279,1785500578,해맞이카페,397811,전복김밥 최고야 먹어걍먹어,5,0.0,2019.02.10.
1004,1004,280,1785500578,해맞이카페,377448,,3,0.0,2019.01.26.
1005,1005,281,2104442505,펍 배솔트블루,1044558,정말 다 좋았는데 바퀴벌레 인생최대크기봤음....와.........,1,0.0,2019.08.30.
1006,1006,282,2104442505,펍 배솔트블루,966736,"참..다 좋은데...
왕바퀴벌레 기어다님ㅜㅡㅜ
토나옴
바다벌레아니고 정확히 바퀴벌레.",1,0.0,2019.08.05.
1007,1007,283,2104442505,펍 배솔트블루,841857,"친절하시고, 음료 폭도 넓고 달달해요. 바다 바로 앞이라 뷰도 괜찮아요.",4,0.0,2019.06.25.
1008,1008,284,2104442505,펍 배솔트블루,431009,"제주 렌터카 반납 전에 들르기 좋은 위치
낮 카피보다는 저녁에 맥주 한잔 하기 좋을 것 같다
낮에는 간단한 베이커리도 주문할 수 있다.",4,0.0,2019.03.05.
1009,1009,285,2104442505,펍 배솔트블루,340857,"친절함. 바다 앞이라 여름에 가면 좋을듯.
맛은 쏘쏘",3,0.0,2018.12.27.
1010,1010,286,2104442505,펍 배솔트블루,307964,"분위기 최고.
맛도 최고.
주인장님의 인심 또한 최고. 
연인과의 데이트로도 좋고 가족모임으로도 좋네요~",5,1.0,2018.11.25.
1011,1011,287,2104442505,펍 배솔트블루,237539,"제주 공항 근처 분위기 있는 펍 이네요
인테리어도 좋고 근처에서는 친구들과 오기에도 딱 좋아요",5,1.0,2018.09.18.
1012,1012,288,2104442505,펍 배솔트블루,221953,분위기도 분위기지만 빙수가 진짜 맛있어요,5,1.0,2018.09.01.
1013,1013,289,2104442505,펍 배솔트블루,164195,분위기 깡패. 이곳을 이제야 알았다니!!!,5,0.0,2018.07.04.
1014,1014,290,2104442505,펍 배솔트블루,634588,분위기 깡패,5,0.0,2018.05.29.
1015,1015,291,2104442505,펍 배솔트블루,463728,"조용히 멍때리기 좋습니다.
간판이 없어져서(?) 찾기 힘드실지 모르지만 뷰도 좋고. 커피나 낮맥으로 좋네요",4,,2017.12.07.
1016,1016,292,2104442505,펍 배솔트블루,1829949,"제주에서 손꼽는 인테리어와  창넘어로 보이는 바다... 분위기 정말 최고에요.   커피 맛나고,  맥주 정말 맛있어요. 분위기에 취해요 ^^",5,,2017.09.30.
1017,1017,293,1271261114,돌고래바다카페,840726,풍경이 좋아요,5,0.0,2019.06.25.
1018,1018,0,38151755,흑화당 제주제원점,1157702,"늦게가서 버블은 다 떨어졌지만 ㅠ
맛있어용~",4,0.0,2019.10.13.
1019,1019,1,38151755,흑화당 제주제원점,1073489,흑당 크림 버블 밀크티 시켰는데 크림 덩어리가 가루처럼 덩어리져서 둥둥 떠다녔어요... 원래 이런건지 물어보니 우유를 얼렸다가 해동해서 이렇게 되는거라고 상하거나 그런건 아니라고 했는데ㅠㅠㅠㅠ  보기에도 좀 그렇고 한모금 마실때마다 이물감이 느껴져서 다 못먹었어요..ㅠㅠ ,1,0.0,2019.09.11.
1020,1020,2,419551632,쥬씨,182125,,5,0.0,2018.07.24.
1021,1021,3,26950131,비아제주 카페엔스테이,1016569,"깨끗하고 맛난 커피와 빵
도심 속 조용한 주택가",5,0.0,2019.08.22.
1022,1022,4,26950131,비아제주 카페엔스테이,713168,Jeju Accommodation,3,0.0,2019.01.01.
1023,1023,5,26950131,비아제주 카페엔스테이,1592034,"집 떠나면 개고생  ~~ 땍 !!! 누가 그런 심한 말을 ~~
비아제주에서의 휴식은 정말 최고였어요. 깨끗한 방 , 맛있는 빵과 커피 , 무엇보다 앞도적인것은 카페분위기~~굿!!    정말 조아조아   강추합니당.",5,,2016.07.11.
1024,1024,6,26950131,비아제주 카페엔스테이,1418517,이곳저곳 게스트하우스 많이 가봤는데 정말 깨끗해요...  방마다 욕실과 화장실이 있다는 것이 최고!!!  제주공항에서 5분거리인게 가장 맘에 드네요...... 빵도 정말 맛있어요...,5,,2015.10.08.
1025,1025,7,26950131,비아제주 카페엔스테이,1418493,커피와 빵  엄청 맛있는곳...  방도 호텔수준이에요...제주에가면 강추!!!,5,,2015.10.08.
1026,1026,8,27464029,댕규리네 해수족욕카페,1060272,조용한 때 와서 풍경 보면서 족욕 하면 좋아요. 친절하시구요. ,4,0.0,2019.09.06.
1027,1027,9,27464029,댕규리네 해수족욕카페,1060276,사장님 친절하시고 통창으로 바다를 보면서 차 마시고 편히 쉴 수 있었어요. 맨발로 걸어 들어가서 처음엔 지저분할까봐 망설였는데 바닥도 완전 깔끔해서 전 추천이요 ,5,0.0,2019.09.06.
1028,1028,10,27464029,댕규리네 해수족욕카페,1237,"애들 하구 절대로 절대로 절대로 같이가지 마세요
혹시라더커피 라때 시키지 마세요 맛  편의점이 훨씬 
달고 맛있답니다 비싸기만하구
인원수대로 받는건 알지만 아주머님 불친절은 서비스 
 꽝 꽝 꽝! 우린애들 둘하구같다가 2만원을썼는데 15분두안되서 나왔답니다 서비스 아웃 돈많이버셨나보네요",1,0.0,2017.09.01.
1029,1029,11,27464029,댕규리네 해수족욕카페,1036944,바다를 바라보면서 피로를 풀수 있는 족욕 카페 아메리카노 한 잔 7천5백원 유자차 8천원을 내면  족욕은 무료 ㅋ 숙박도 가능함 1박 10만원 평수에 따라 다른 듯 ㅋ,4,0.0,2016.11.28.
1030,1030,12,27464029,댕규리네 해수족욕카페,751948,더워서 얼음 족욕잇나 물엇는데 답변이 머 이런 질문도 하느냐 라는 대답이엿음..... 평생안갈듯,1,,2017.08.05.
1031,1031,13,27464029,댕규리네 해수족욕카페,243326,,4,,2017.02.02.
1032,1032,14,27464029,댕규리네 해수족욕카페,997410,두번째 방문인데 아주 좋앗어요 바다를 보면서 족욕을하니 피로가 다풀린거같아요,4,,2016.09.10.
1033,1033,15,27464029,댕규리네 해수족욕카페,617170,족욕카페,0,,2013.12.18.
1034,1034,16,27464029,댕규리네 해수족욕카페,350146,"올레8코스넘어가는길
쉬어가요~*",0,,2013.10.14.
1035,1035,17,27464029,댕규리네 해수족욕카페,560568,족요까페,0,,2013.08.20.
1036,1036,18,27464029,댕규리네 해수족욕카페,288740,바다보며 족욕하는 카페,0,,2013.07.05.
1037,1037,19,27464029,댕규리네 해수족욕카페,1831329,"음료비는 시중 가격대이며 족욕비는 인당 5,000원입니다 유아는 제외 한라봉에이드를 추천하며 사람들이 많으며 앞 해변가 산책하기가 좋음 단 카페음악이 힐링과 무관함 2층은 바다라면카페가 있음",5,,2017.10.07.
1038,1038,20,27464029,댕규리네 해수족욕카페,1637138,"족욕을 하며 쉬기에는 어수선한 분위기에요.   너무 밝은 조명, 시끄러운 음악과 소음, 불편한 자리.게다가 맛도 없어요^^. 커피, 와플 다 별로입니다.  한번 체험할만 하다 싶지도 않아요~",1,,2016.09.16.
1039,1039,21,27464029,댕규리네 해수족욕카페,337304,"^,.^",5,,2011.12.29.
1040,1040,22,27464029,댕규리네 해수족욕카페,336472,"ㅎㅎ
",5,,2011.12.28.
1041,1041,23,20196364,봉쉡망고 월정점,837274,"가격이 너무 사악합니다...망고쥬스 한잔에 8,400원",1,1.0,2019.06.24.
1042,1042,24,20196364,봉쉡망고 월정점,1188105,"제주 갈때마다 들리는..좀 비싸졌더라..
사장님 막둥이 윤이랑 동갑ㅋ",3,0.0,2018.06.08.
1043,1043,25,20196364,봉쉡망고 월정점,127275,"가격이 사악해서 재방문 없을거에요
8.900원이라니요
작년 초에 컨벤션센터 커핍박람회 때 사마시고 본점으로 온건데 말이죠
",2,1.0,2018.05.15.
1044,1044,26,20196364,봉쉡망고 월정점,625299,"오리지널망고쥬스 7,000원
망고쥬스 조아라하니까 ㅋㅋ",3,0.0,2016.06.07.
1045,1045,27,20196364,봉쉡망고 월정점,881227,,1,,2018.05.20.
1046,1046,28,20196364,봉쉡망고 월정점,883479,,5,,2016.05.09.
1047,1047,29,20196364,봉쉡망고 월정점,335186,"얼음양이 많았던게 좀 아쉽다
월정리 바다앞에 있어 지리적 위치 좋음
",3,,2016.03.26.
1048,1048,30,20196364,봉쉡망고 월정점,1518235,음... 리얼오리지널 먹었는데... 맛은 좋았음. 그러나 무뚝뚝하고 불친절해서 기분은 별로였던 기억...,1,,2016.03.22.
1049,1049,31,1003992664,올록볼록 블럭놀이방,1794495,"레고, 비즈, 입체퍼즐 까지 다양하게 즐길 수 있어요. 정액권을 구입하면 이용료도 저렴하구요~^^",5,,2017.07.07.
1050,1050,32,145451396,말랑제주,1000178,,5,0.0,2019.08.16.
1051,1051,33,145451396,말랑제주,572252,근처 다른 카페 가려다가 시간이 안맞아서 못가고 대신 온 곳인데 매우 만족했습니다. 카페도 조용하고 사장님도 친절하세요. 카페 분위기도 깔끔하고 화장실도 깔끔해요! 그리고 제주도 카페에서 볼 수 없는 매우 합리적인 가격의 음료....ㅎㅎㅎㅎ 음식도 맛있어요! 앙버터도 서비스로 주셔서 먹었는데 존맛.....,5,0.0,2019.05.22.
1052,1052,34,1543843449,더롤,1165297,"모두 취향저격... 사장님도 정말 친절하셔요! 제가 갔을 때는 피아노곡만 흐르고, 따듯하고 조용하고 포근했어요~~ 마들렌 넘맛 ㅠㅅㅠ",5,0.0,2019.10.16.
1053,1053,35,14744377,다빈치커피 제주이도점,318857,사장님도 친절하고 커피는진하고 부드러워요 ,5,,2011.11.26.
1054,1054,36,14744377,다빈치커피 제주이도점,318856,향이깊은커피가 최고인 카페입니다. 분위기도아늑하고. ^*^여기서 커피를 마시고있음 넘편안해져요 ㅋㅋㅋ,5,,2011.11.26.
1055,1055,37,27080594,간세라운지,785303,,4,,2016.10.22.
1056,1056,38,27080594,간세라운지,1436887,"간세인형 만들기 체험을 할수있어요
음식도 맛있네요~",5,,2015.11.11.
1057,1057,39,25118051,제스토리,1242865,"가격이 엄청 비싸요
엽서 한장에 작은거 1500원, 조금 큰건 3500원이었어요;;;;
구매할때 가격이 안보여서 대충 비싸도 천원이겠지하고 가서 계산하는데 가격듣고 놀라서 직원분께 가격 몰랐다고 잠시 기다려 달라했더니 표정이 짜증난다는 표정이었어요;;;;
바쁜 상황이면 그럴수 있겠지만 손님이 저 혼자인 상황이었는데;;;
결국 구매하려는 엽서 중 한장빼고 구매했는데 직원분 태도에 제가 뭔가 잘못한 것마냥 기분이 좋지않았어요ㅠ
구경도하러 들어가지마세요ㅠ
직원분 엄청 불친절하세요ㅠ",2,0.0,2019.11.13.
1058,1058,40,25118051,제스토리,1096893,별로 안 친절해서 맘에 안 들어요,2,0.0,2019.09.21.
1059,1059,41,25118051,제스토리,1065968,"아기자기한 기념품, 바다를 바라보는 까페",3,0.0,2019.09.08.
1060,1060,42,25118051,제스토리,976264,여태 가본 제주 기념품점 중에 젤 다양하구 이쁜것도 많았어요,4,0.0,2019.08.09.
1061,1061,43,25118051,제스토리,548010,"팔찌가 너무 예쁜데 가격도 적당했고(-^^-)
강아지가 너무너무 귀여웠어요
2층은 배경이 좋아서 사진도 찍었어요~",5,0.0,2019.05.09.
1062,1062,44,25118051,제스토리,468634,강아지만 귀여워요. ㅋㅋ 맛없습니다. 무슨 맛이느껴져야 가던지 말던지 하죠. 가배가 월등히 나아요,1,0.0,2019.03.27.
1063,1063,45,25118051,제스토리,399863,90년대감성 가격은 저렴한편,3,0.0,2019.02.12.
1064,1064,46,25118051,제스토리,370022,Nice and chill,4,0.0,2019.01.19.
1065,1065,47,25118051,제스토리,315993,카페안이 아기자기 사진찍기좋아요 2층카페에서 바라보는 바깥풍경도 일품이고요 바닐라라떼도 맛있어요,5,0.0,2018.12.03.
1066,1066,48,25118051,제스토리,106482,"당근 쥬스, 케익 있답니다.
여러가지 악세사리도 많이 있습니다.",5,,2017.07.13.
1067,1067,49,25118051,제스토리,967392,,4,,2016.10.19.
1068,1068,50,25118051,제스토리,602367,,4,,2016.09.12.
1069,1069,51,25118051,제스토리,986053,,3,,2016.08.22.
1070,1070,52,25118051,제스토리,825460,"바닷가에 비비디한 카폐 그리고 좋은 글과 스토리가 있는 곳이다
당근캐익과 천행향캐익등 제주 지역 특산물로 캐익을 만들었다 단것을 싫어하면 당근을 단것을 좋아하면 천해양을 추천합니다",4,,2016.08.18.
1071,1071,53,25118051,제스토리,864304,,4,,2016.08.11.
1072,1072,54,25118051,제스토리,657654,,5,,2016.07.08.
1073,1073,55,25118051,제스토리,734117,"맛난 케익 과 당근쥬스
당근케익은 매진이라 못먹고
천혜향케익먹었지만 만족😻",4,,2016.04.25.
1074,1074,56,25118051,제스토리,1541348,제스토리 2층에서 바라본 바다는 너무너무 멋졌습니다 ~~ 너무 맛있는 구좌 당근쥬스와 찰떡 궁합이였던 달달한 천혜향 케잌 !!  또 먹고 싶은 맛 ~~ 제주가면 다시 꼭 가보고 싶은곳  강추합니다 ~~!!,5,,2016.04.25.
1075,1075,57,271841473,홀리데이시즌,1165169,지금까지 먹어본 비건 케이크중에 아니 카랴멜 솔티드케잌중에 제일 맛있었어요ㅜㅜ케이크가 달지 않고도 이렇게 맛있을 수 있다니..사장님도 너무 친절하신데..ㅜㅜ어째서..영업을ㅜㅜ크흑,5,0.0,2019.10.16.
1076,1076,58,271841473,홀리데이시즌,1149368,,5,0.0,2019.10.10.
1077,1077,59,1108568093,끌림,1242922,"가게 인테리어 넘 좋아요 까페 아니고 집에 잇는듯한 아늑한 느낌이에요~  갈때마다 먹는 라떼 수제팥빙수는  개꿀맛이더라고요ㅠ 
제일 좋은건 변함없는 사장님의 친절이엿어요^^ 자주 들를게요",5,0.0,2019.11.13.
1078,1078,60,755265923,카페드숑,170355,,3,0.0,2018.07.11.
1079,1079,61,59334207,그계절,1235876,,3,0.0,2019.11.10.
1080,1080,62,59334207,그계절,1203992,찰칵 찰칵 찰칵,1,0.0,2019.10.29.
1081,1081,63,59334207,그계절,444405,인생토스트,5,0.0,2019.03.13.
1082,1082,64,59334207,그계절,322382,밀크티가 맛있었다,4,0.0,2018.12.10.
1083,1083,65,59334207,그계절,229758,,1,0.0,2018.09.10.
1084,1084,66,27598073,바위에서쉬다,1217457,고양이들도 귀여운 카페,5,0.0,2019.11.03.
1085,1085,67,27598073,바위에서쉬다,1125234,재주도 힐링장소 나만 알고 싶지만 사장님을 위해 강추합니다~!!,5,0.0,2019.10.01.
1086,1086,68,27598073,바위에서쉬다,473135,"창가에서 바라보는 제주바다의 풍경 최고♡
바람소리도 잘 들리고 핸드드립커피 맛도 굿~~
당근 머핀과 호박타르트도 맛있어 차한잔의 운치를 최고로 느낄수 있음",5,0.0,2019.03.30.
