,0,address
2169,"33.250609999999995,126.3289","[Location(일주서로, 화순리, 창천리, 서귀포시, 제주특별자치도, 대한민국, (33.2505076144756, 126.328911365189, 0.0))]"
2170,"33.250640000000004,126.32165","[Location(제주조각공원-포레스트판타지아, 일주서로, 화순리, 창천리, 서귀포시, 제주특별자치도, 대한민국, (33.2551243, 126.321735165646, 0.0))]"
2171,"33.38167,126.21954","[Location(월령선인장마을, 제주시, 제주특별자치도, 63011, 대한민국, (33.381743866987, 126.219407701961, 0.0))]"
2172,"33.300290000000004,126.18329","[Location(칠전로, 고산리, 제주시, 제주특별자치도, 대한민국, (33.3002215836702, 126.183274999599, 0.0))]"
2173,"33.34061,126.18206","[Location(일주서로, 신창리, 제주시, 제주특별자치도, 대한민국, (33.3406049859217, 126.182246005211, 0.0))]"
2174,"33.34385,126.18241","[Location(두신로, 신창리, 제주시, 제주특별자치도, 대한민국, (33.3438405109811, 126.182563175388, 0.0))]"
2175,"33.44098,126.2856","[Location(일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4409532134898, 126.285609475453, 0.0))]"
2176,"33.42846,126.27198","[Location(Daerim entrance, 한림로, 한수리, 제주시, 제주특별자치도, 63014, 대한민국, (33.4285622, 126.2719186, 0.0))]"
2177,"33.38603,126.22628","[Location(금능리, 제주시, 제주특별자치도, 63011, 대한민국, (33.385962270085, 126.226288286454, 0.0))]"
2178,"33.28585,126.18588","[Location(일주서로, 신도리, 서귀포시, 제주특별자치도, 대한민국, (33.2858820318959, 126.185938818878, 0.0))]"
2179,"33.23451,126.30772","[Location(짜이다방, 산방로, 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2344004, 126.3079979, 0.0))]"
2180,"33.23612,126.31248","[Location(순천미향, 24-73, 사계남로216번길, 화순리, 사계리, 서귀포시, 제주특별자치도, 대한민국, (33.23568735, 126.312481277667, 0.0))]"
2181,"33.2332,126.30225","[Location(산방로, 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2332667641189, 126.30223307667, 0.0))]"
2182,"33.44118,126.28666","[Location(일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4412773892454, 126.286634641334, 0.0))]"
2183,"33.43994,126.28327","[Location(일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4399754480542, 126.283252352751, 0.0))]"
2184,"33.34063,126.18238","[Location(일주서로, 신창리, 제주시, 제주특별자치도, 대한민국, (33.3406335912649, 126.182246776315, 0.0))]"
2185,"33.257909999999995,126.21001","[Location(영락리 마을회관, 일주서로, 대정읍, 영락리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.25837625, 126.21080515082, 0.0))]"
2186,"33.243390000000005,126.22758","[Location(일주서로, 대정읍, 일과2리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2432927952212, 126.227528480085, 0.0))]"
2187,"33.27273,126.1991","[Location(서삼중로, 신도리, 서귀포시, 제주특별자치도, 대한민국, (33.2726329277221, 126.19905370314, 0.0))]"
2188,"33.22318,126.2578","[Location(상모리, 상모로, 대정읍, 하모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2231789, 126.257887, 0.0))]"
2189,"33.2241,126.26184","[Location(산방산로, 대정읍, 상모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2240550106892, 126.261859559065, 0.0))]"
2190,"33.23623,126.31245","[Location(산방산주차장, 산방로, 화순리, 사계리, 서귀포시, 제주특별자치도, 대한민국, (33.23628715, 126.312204725849, 0.0))]"
2191,"33.233290000000004,126.30192","[Location(산방로, 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2331935995315, 126.301944435535, 0.0))]"
2192,"33.25547,126.34407","[Location(화순리, 감산리, 서귀포시, 제주특별자치도, 대한민국, (33.2554845536646, 126.344090580489, 0.0))]"
2193,"33.4286,126.27239","[Location(Daerim entrance, 한림로, 수원리, 제주시, 제주특별자치도, 63034, 대한민국, (33.428655, 126.2723551, 0.0))]"
2194,"33.45263,126.83825","[Location(중산간동로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국, (33.4525681197009, 126.838242796096, 0.0))]"
2195,"33.44515,126.75685","[Location(비자림로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4450904477221, 126.756880880967, 0.0))]"
2196,"33.470620000000004,126.77611","[Location(송당사거리, 비자림로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4710052, 126.776484, 0.0))]"
2197,"33.44775,126.88253","[Location(중산간동로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국, (33.4477207049265, 126.882490315939, 0.0))]"
2198,"33.427620000000005,126.64015","[Location(비자림로, 제주시, 제주특별자치도, 대한민국, (33.4275069193586, 126.640177578356, 0.0))]"
2199,"33.36074,126.83562","[Location(풍천로, 신풍리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3607816532177, 126.835671667794, 0.0))]"
2200,"33.37397,126.84318","[Location(삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3739898066435, 126.843299957159, 0.0))]"
2201,"33.37116,126.84139","[Location(신풍리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3711974317482, 126.841366339386, 0.0))]"
2202,"33.35263,126.77147","[Location(가시식당, 064-787-1035, 중산간동로, 표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.353034, 126.771521, 0.0))]"
2203,"33.36144,126.76661","[Location(중산간동로, 표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3614254858199, 126.766805370649, 0.0))]"
2204,"33.33176,126.79836","[Location(표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3316877599887, 126.798384249641, 0.0))]"
2205,"33.44396,126.43163","[Location(평화로, 광령1리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4437475965427, 126.431830194348, 0.0))]"
2206,"33.226240000000004,126.27115","[Location(산방산로, 대정읍, 상모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2261625012773, 126.271162527411, 0.0))]"
2207,"33.25626,126.33525","[Location(화순서동로, 화순리, 덕수리, 서귀포시, 제주특별자치도, 63522, 대한민국, (33.2562437323545, 126.335217912169, 0.0))]"
2208,"33.25053,126.30857","[Location(일주서로, 화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2505870946598, 126.308569568464, 0.0))]"
2209,"33.285920000000004,126.33172","[Location(화순서동로, 화순리, 안덕면, 서귀포시, 제주특별자치도, 대한민국, (33.2859046757453, 126.331534587135, 0.0))]"
2210,"33.25007,126.33507","[Location(화순중앙로, 화순리, 감산리, 서귀포시, 제주특별자치도, 대한민국, (33.2501116912003, 126.335108908866, 0.0))]"
2211,"33.21652,126.25223","[Location(최남단식당, 최남단해안로, 대정읍, 하모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.21693035, 126.252078224138, 0.0))]"
2212,"33.294290000000004,126.32976","[Location(평화로, 화순리, 서광리, 서귀포시, 제주특별자치도, 대한민국, (33.2941998469341, 126.329871755047, 0.0))]"
2213,"33.41285,126.39717","[Location(렛츠런파크제주, 산록서로, 어음2리, 제주시, 제주특별자치도, 63062, 대한민국, (33.40761665, 126.396046431733, 0.0))]"
2214,"33.22415,126.26252","[Location(산방산로, 대정읍, 상모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2242676287626, 126.26248119215, 0.0))]"
2215,"33.25251,126.33019","[Location(화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2525091781295, 126.330186840616, 0.0))]"
2216,"33.28295,126.30022","[Location(서광남로, 화순리, 구억리, 서귀포시, 제주특별자치도, 대한민국, (33.2829356568788, 126.300266980314, 0.0))]"
2217,"33.26498,126.30442","[Location(덕수서로, 화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2649617181115, 126.30456144224, 0.0))]"
2218,"33.25659,126.30437","[Location(덕수서로, 화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2565987055205, 126.304473250797, 0.0))]"
2219,"33.30637,126.33837","[Location(화순리, 동광리, 서귀포시, 제주특별자치도, 대한민국, (33.3063355667757, 126.338402590516, 0.0))]"
2220,"33.25349,126.30433","[Location(덕수서로, 화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2535203700458, 126.304294459376, 0.0))]"
2221,"33.26418,126.38501","[Location(예래 헬스사우나, 일주서로, 상예동, 서귀포시, 제주특별자치도, 대한민국, (33.2636009, 126.384731894887, 0.0))]"
2222,"33.26419,126.38201","[Location(일주서로, 화순리, 상예동, 서귀포시, 제주특별자치도, 대한민국, (33.2641265304506, 126.382008320418, 0.0))]"
2223,"33.25162,126.43853","[Location(Eodumoru, 천제연로, 대포동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2513497, 126.4379622, 0.0))]"
2224,"33.26432,126.38418","[Location(일주서로, 화순리, 상예동, 서귀포시, 제주특별자치도, 대한민국, (33.2642602740999, 126.384186397554, 0.0))]"
2225,"33.41722,126.3307","[Location(어음1리, 제주시, 제주특별자치도, 63034, 대한민국, (33.4172021588098, 126.330655380951, 0.0))]"
2226,"33.34755,126.84055","[Location(신천리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3475171457516, 126.840494504622, 0.0))]"
2227,"33.371,126.86158","[Location(삼달로, 삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3710215859825, 126.861589824143, 0.0))]"
2228,"33.35269,126.7716","[Location(가시식당, 064-787-1035, 중산간동로, 표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.353034, 126.771521, 0.0))]"
2229,"33.34503,126.77329","[Location(중산간동로, 표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3450497192986, 126.773242875117, 0.0))]"
2230,"33.32159,126.74536","[Location(남원농협, 중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.322166, 126.745118, 0.0))]"
2231,"33.31145,126.69165","[Location(중산간동로, 남원읍, 서귀포시, 제주특별자치도, 대한민국, (33.31147092345, 126.691641567824, 0.0))]"
2232,"33.40124,126.87116","[Location(난산리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.4012272062716, 126.871155925761, 0.0))]"
2233,"33.32421,126.83074","[Location(표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3242113294642, 126.830740990499, 0.0))]"
2234,"33.34689,126.78357","[Location(표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3469110975208, 126.783565508355, 0.0))]"
2235,"33.35351,126.77388","[Location(표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3535273764672, 126.773912856207, 0.0))]"
2236,"33.37427,126.8433","[Location(삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3742700559336, 126.843291688263, 0.0))]"
2237,"33.38074,126.84507","[Location(중산간동로, 삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3807753444737, 126.845003859733, 0.0))]"
2238,"33.32963,126.7704","[Location(중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3296129205412, 126.770325072872, 0.0))]"
2239,"33.39499,126.85942","[Location(중산간동로, 난산리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3950221881461, 126.859366980218, 0.0))]"
2240,"33.31067,126.71483","[Location(의귀초등학교, 남조로, 의귀리, 서귀포시, 제주특별자치도, 대한민국, (33.31072175, 126.714216572494, 0.0))]"
2241,"33.34948,126.84005","[Location(신천리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3494840921502, 126.840060962655, 0.0))]"
2242,"33.29913,126.6814","[Location(중산간동로, 남원읍, 서귀포시, 제주특별자치도, 대한민국, (33.29908229929, 126.681474609075, 0.0))]"
2243,"33.32808,126.71671","[Location(중산간동로, 수망리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3279850946193, 126.716682089072, 0.0))]"
2244,"33.32705,126.82712","[Location(표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3270368091433, 126.827109744903, 0.0))]"
2245,"33.34687,126.78307","[Location(표선면, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3467993205527, 126.783087133724, 0.0))]"
2246,"33.43665,126.922","[Location(신양리, 서귀포시, 제주특별자치도, 63640, 대한민국, (33.4365311196551, 126.921974161752, 0.0))]"
2247,"33.37202,126.85684","[Location(고래라면, 삼달로, 삼달리, 서귀포시, 제주특별자치도, 63634, 대한민국, (33.3722335, 126.8575288, 0.0))]"
2248,"33.47538,126.60838","[Location(명림로, 봉개동, 제주시, 제주특별자치도, 63311, 대한민국, (33.4752926969205, 126.608295031434, 0.0))]"
2249,"33.45712,126.57775","[Location(월평동, 제주시, 제주특별자치도, 63243, 대한민국, (33.4571292134343, 126.577751081168, 0.0))]"
2250,"33.51358,126.48457","[Location(서해안로, 용담3동, 제주시, 제주특별자치도, 63114, 대한민국, (33.513609240622, 126.484446408714, 0.0))]"
2251,"33.4895,126.44974","[Location(내도동, 제주시, 제주특별자치도, 476-6, 대한민국, (33.4895740485562, 126.44979089489, 0.0))]"
2252,"33.50287,126.4662","[Location(도공로, 도두일동, 제주시, 제주특별자치도, 63123, 대한민국, (33.5029459962676, 126.46634097673, 0.0))]"
2253,"33.49221,126.47425","[Location(월광로, 이호일동, 제주시, 제주특별자치도, 63123, 대한민국, (33.4922304488594, 126.474235888922, 0.0))]"
2254,"33.519009999999994,126.49008","[Location(바당좀녀집, 서해안로, 용담3동, 제주시, 제주특별자치도, 63114, 대한민국, (33.5190085, 126.4901408, 0.0))]"
2255,"33.50874,126.47751","[Location(바이킹민박, 서해안로, 도두일동, 제주시, 제주특별자치도, 63115, 대한민국, (33.508582, 126.477459, 0.0))]"
2256,"33.5099,126.50468","[Location(용화로, 용담2동, 제주시, 제주특별자치도, 63153, 대한민국, (33.5099045790983, 126.504680221018, 0.0))]"
2257,"33.50932,126.47231","[Location(서해안로, 도두일동, 제주시, 제주특별자치도, 63115, 대한민국, (33.5092230898198, 126.472330029277, 0.0))]"
2258,"33.510490000000004,126.48218","[Location(칠십리횟집, 서해안로, 용담3동, 제주시, 제주특별자치도, 63114, 대한민국, (33.510302, 126.4823207, 0.0))]"
2259,"33.51227,126.50303","[Location(CU, 용해로, 용담2동, 제주시, 제주특별자치도, 63153, 대한민국, (33.5127253, 126.502908, 0.0))]"
2260,"33.24748,126.40689","[Location(신라호텔, 중문관광로72번길, 색달동, 서귀포시, 제주특별자치도, 대한민국, (33.2472982, 126.408037547648, 0.0))]"
2261,"33.27531,126.68672","[Location(위미3리사거리, , 남원리, 서귀포시, 제주특별자치도, 대한민국, (33.2754814, 126.6857607, 0.0))]"
2262,"33.237120000000004,126.47605","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2369823852379, 126.475946361312, 0.0))]"
2263,"33.24362,126.45867","[Location(올레길 7코스 공중화장실, 월평하원로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2433664, 126.4596359, 0.0))]"
2264,"33.29008,126.62735","[Location(하례리, 서귀포시, 제주특별자치도, 대한민국, (33.2900731861002, 126.627336006164, 0.0))]"
2265,"33.28393,126.63326","[Location(하례리, 서귀포시, 제주특별자치도, 대한민국, (33.2839746690254, 126.633330634736, 0.0))]"
2266,"33.27414,126.59935","[Location(중산간동로, 하례리, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2741413919904, 126.599349062644, 0.0))]"
2267,"33.26568,126.61395","[Location(금진산장, 신효중앙로, 신효동, 서귀포시, 제주특별자치도, 대한민국, (33.265669, 126.613803, 0.0))]"
2268,"33.26741,126.61362","[Location(신효동, 서귀포시, 제주특별자치도, 대한민국, (33.2674676277904, 126.61365616464, 0.0))]"
2269,"33.27088,126.64065","[Location(위미리, 서귀포시, 제주특별자치도, 대한민국, (33.270933287027, 126.640834373114, 0.0))]"
2270,"33.25647,126.52343","[Location(서호로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2564396769908, 126.52338991825, 0.0))]"
2271,"33.25923,126.57083","[Location(동홍초등학교, 동홍북로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2600683, 126.570081168798, 0.0))]"
2272,"33.25915,126.56909","[Location(동홍북로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2591812060933, 126.569089127084, 0.0))]"
2273,"33.25758,126.57195","[Location(동홍중앙로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.257580398844, 126.572044983249, 0.0))]"
2274,"33.25108,126.57221","[Location(101, 동홍중앙로, 서귀동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.25177245, 126.57231075, 0.0))]"
2275,"33.27311,126.56826","[Location(동홍로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2731656573934, 126.568309356556, 0.0))]"
2276,"33.28099,126.56379","[Location(동홍로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2810103266277, 126.563820581256, 0.0))]"
2277,"33.25025,126.51035","[Location(102, 신서귀로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.25041615, 126.510940866932, 0.0))]"
2278,"33.24179,126.46708999999998","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2418436814112, 126.46710171257, 0.0))]"
2279,"33.2385,126.47387","[Location(오막살이민박, 이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.237967, 126.474169, 0.0))]"
2280,"33.23703,126.47582","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2370603405818, 126.475842849715, 0.0))]"
2281,"33.251670000000004,126.50773","[Location(서귀포시 중앙도서관, 김정문화로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2513994, 126.50760813356, 0.0))]"
2282,"33.23592,126.50313","[Location(이어도로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2358524946574, 126.503132968096, 0.0))]"
2283,"33.23584,126.50332","[Location(이어도로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2358606942933, 126.503319087587, 0.0))]"
2284,"33.25745,126.53098","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2573053, 126.53098, 0.0))]"
2285,"33.25472,126.52419","[Location(서호로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2547073107183, 126.52415040039, 0.0))]"
2286,"33.25257,126.52434","[Location(서호호근로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2525720343971, 126.524279564285, 0.0))]"
2287,"33.25263,126.52421","[Location(서호호근로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.252627595357, 126.524281434588, 0.0))]"
2288,"33.25461,126.52411","[Location(서호로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.254630801922, 126.524174916835, 0.0))]"
2289,"33.25733,126.52753","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2573448844262, 126.527530149592, 0.0))]"
2290,"33.25745,126.52756","[Location(호근북로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2575279, 126.5275945, 0.0))]"
2291,"33.25002,126.52263","[Location(서호남로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2498914716317, 126.52262356253, 0.0))]"
2292,"33.24983,126.52315","[Location(서호남로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2498651989211, 126.523151022438, 0.0))]"
2293,"33.257459999999995,126.52505","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2573572497195, 126.525048457577, 0.0))]"
2294,"33.25736,126.52496","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2573585779095, 126.524959978652, 0.0))]"
2295,"33.251870000000004,126.50769","[Location(김정문화로27번길, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2519113584893, 126.507572890789, 0.0))]"
2296,"33.254490000000004,126.51552","[Location(서호중로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2543303158019, 126.515567784667, 0.0))]"
2297,"33.25159,126.51863","[Location(서호중앙로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2515057161854, 126.518772370596, 0.0))]"
2298,"33.24838,126.50723","[Location(Sister Field Bakery, 월드컵로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2488587, 126.5073506, 0.0))]"
2299,"33.24647,126.50686","[Location(제주월드컵경기장주차장3, 월드컵로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2467114, 126.507418238821, 0.0))]"
2300,"33.24522,126.50605","[Location(월드컵로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2451728661628, 126.506173518881, 0.0))]"
2301,"33.25255,126.50203","[Location(대청로, 강정동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2526190210091, 126.502031902027, 0.0))]"
2302,"33.25274,126.50221","[Location(강정동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2527469441855, 126.502154176376, 0.0))]"
2303,"33.256190000000004,126.505","[Location(대신로, 강정동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2560732672179, 126.504999513875, 0.0))]"
2304,"33.25595,126.50581","[Location(신서귀포유치원, 신중로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.255799, 126.505852, 0.0))]"
2305,"33.25804,126.51732","[Location(서호북로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2580525904536, 126.51732065123, 0.0))]"
2306,"33.24303,126.45084","[Location(Yakcheonsa Temple, 이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2429862, 126.450292, 0.0))]"
2307,"33.24913,126.50784","[Location(서귀포시외버스터미널, 9217, 일주동로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.24897685, 126.508171804011, 0.0))]"
2308,"33.24336,126.45061","[Location(이어도로, 대포동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2433513989268, 126.450644171002, 0.0))]"
2309,"33.24238,126.46349","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2424697592929, 126.46351613858, 0.0))]"
2310,"33.24175,126.46748999999998","[Location(이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.24167896905, 126.467425750048, 0.0))]"
2311,"33.23402,126.4876","[Location(켄싱턴 리조트 서귀포, 이어도로, 강정동, 서귀포시, 제주특별자치도, 63563, 대한민국, (33.2334635, 126.489143754113, 0.0))]"
2312,"33.256879999999995,126.53424","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2568819962993, 126.534240401356, 0.0))]"
2313,"33.25727,126.52292","[Location(서호로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2572563385237, 126.522887933726, 0.0))]"
2314,"33.25523,126.54007","[Location(호근서호로, 호근동, 서귀포시, 제주특별자치도, 587, 대한민국, (33.2552661105554, 126.540076568399, 0.0))]"
2315,"33.25803,126.51789","[Location(서호북로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2579410515909, 126.517863838219, 0.0))]"
2316,"33.24138,126.50548","[Location(법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2412186155309, 126.505524378285, 0.0))]"
2317,"33.256240000000005,126.52346","[Location(서호로, 서호동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2562536709017, 126.523481499721, 0.0))]"
2318,"33.51467,126.69353","[Location(선흘리, 제주시, 제주특별자치도, 63333, 대한민국, (33.5145316471395, 126.693460920456, 0.0))]"
2319,"33.50904,126.71461","[Location(덕천리, 제주시, 제주특별자치도, 63333, 대한민국, (33.509118901377, 126.71461372313, 0.0))]"
2320,"33.3284,126.76914","[Location(신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3284423651179, 126.769117655183, 0.0))]"
2321,"33.32595,126.76573","[Location(토산보건진료소, 중산간동로, 신흥리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.325851, 126.765495, 0.0))]"
2322,"33.329840000000004,126.82171","[Location(표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3298039286706, 126.821696070083, 0.0))]"
2323,"33.32973,126.79788","[Location(세화리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3297917609832, 126.797889694752, 0.0))]"
2324,"33.32025,126.78974","[Location(세화리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3202895489572, 126.789791464348, 0.0))]"
2325,"33.39607,126.26079","[Location(한림읍, 제주시, 제주특별자치도, 63014, 대한민국, (33.3960103012115, 126.260808893627, 0.0))]"
2326,"33.29311,126.2551","[Location(연명로, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2932572266969, 126.255042260887, 0.0))]"
2327,"33.30265,126.31546000000002","[Location(서광리, 서귀포시, 제주특별자치도, 대한민국, (33.3026369726375, 126.315457626798, 0.0))]"
2328,"33.49855,126.60688","[Location(중산간동로, 봉개동, 제주시, 제주특별자치도, 63337, 대한민국, (33.4985881023583, 126.606830100657, 0.0))]"
2329,"33.47724,126.78417","[Location(송당리, 제주시, 제주특별자치도, 대한민국, (33.4772155276775, 126.784117383223, 0.0))]"
2330,"33.48108,126.75144","[Location(중산간동로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4811806705202, 126.751472358382, 0.0))]"
2331,"33.492,126.67176","[Location(중산간동로, 대흘리, 제주시, 제주특별자치도, 63335, 대한민국, (33.4920768292683, 126.671821463415, 0.0))]"
2332,"33.50244,126.77078","[Location(덕천리, 제주시, 제주특별자치도, 대한민국, (33.502502344495, 126.770805644838, 0.0))]"
2333,"33.26308,126.44472","[Location(중산간서로, 회수동, 서귀포시, 제주특별자치도, 대한민국, (33.2631161960262, 126.444725770381, 0.0))]"
2334,"33.46088,126.69885","[Location(와산리, 제주시, 제주특별자치도, 대한민국, (33.460834054832, 126.698814463231, 0.0))]"
2335,"33.43883,126.87389","[Location(서성일로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국, (33.4388648853396, 126.873880479439, 0.0))]"
2336,"33.439170000000004,126.86315","[Location(수산리, 서귀포시, 제주특별자치도, 63631, 대한민국, (33.4391078249997, 126.863159387897, 0.0))]"
2337,"33.44103,126.79463","[Location(제주시, 제주특별자치도, 63631, 대한민국, (33.4411121650653, 126.794664743072, 0.0))]"
2338,"33.457190000000004,126.57786000000002","[Location(월평동, 제주시, 제주특별자치도, 63311, 대한민국, (33.457134399297, 126.577864658276, 0.0))]"
2339,"33.486540000000005,126.50489","[Location(연사길, 제주시, 제주특별자치도, 63125, 대한민국, (33.4865730831587, 126.504894904511, 0.0))]"
2340,"33.486999999999995,126.50738","[Location(연사길, 제주시, 제주특별자치도, 63125, 대한민국, (33.4870061073296, 126.507366523827, 0.0))]"
2341,"33.48553,126.49938","[Location(7-Eleven, 선덕로, 제주시, 제주특별자치도, 63136, 대한민국, (33.4855393, 126.4996554, 0.0))]"
2342,"33.47762,126.54291","[Location(사랑의장로교회, 아연로, 아라이동, 제주시, 제주특별자치도, 63238, 대한민국, (33.4773618, 126.5434226, 0.0))]"
2343,"33.47055,126.5222","[Location(아연로, 제주시, 제주특별자치도, 63238, 대한민국, (33.4705422148919, 126.522290332689, 0.0))]"
2344,"33.46723,126.51363","[Location(아연로, 오라이동, 제주시, 제주특별자치도, 63147, 대한민국, (33.4671563390621, 126.513631164502, 0.0))]"
